CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
2.1,1413,-200,16.4,1193,484,144,1598,1566,13.1,70.3,1.0566,698
1.7,1335,-200,14.8,1141,512,133,1536,1501,13.7,67.0,1.0446,482
2.6,1451,-200,20.1,1298,452,148,1744,1634,14.0,65.4,1.0427,575
2.6,1410,-200,19.3,1276,459,155,1701,1587,14.4,63.8,1.0421,548
2.4,1429,-200,19.3,1277,456,152,1721,1560,14.1,65.9,1.0531,498
2.4,1409,-200,17.4,1223,475,145,1640,1538,14.1,65.9,1.0552,479
2.0,1372,-200,17.0,1210,484,139,1629,1491,14.1,66.0,1.0539,420
2.0,1366,-200,17.1,1213,489,134,1611,1469,14.0,66.4,1.0536,378
3.1,1365,-200,16.4,1192,492,128,1593,1486,13.8,66.4,1.0451,340
3.3,1385,-200,17.3,1218,478,135,1620,1494,13.4,68.1,1.0441,399
3.3,1361,-200,14.6,1137,503,136,1526,1471,13.2,69.1,1.0452,449
2.6,1312,-200,11.9,1047,545,126,1430,1399,13.0,70.0,1.0420,374
1.7,1177,-200,7.3,871,660,116,1292,1192,12.7,69.9,1.0223,244
1.8,1205,-200,7.7,888,647,116,1292,1187,12.0,71.9,1.0071,256
1.5,1114,-200,4.9,757,744,107,1204,1070,13.2,66.8,1.0087,212
1.1,1047,-200,3.9,708,816,91,1167,949,12.4,69.5,0.9986,146
0.9,982,-200,2.1,592,953,-200,1106,830,13.1,65.7,0.9858,-200
0.7,992,-200,2.9,644,899,70,1128,854,11.8,70.6,0.9731,96
0.7,977,-200,2.6,629,908,78,1129,835,12.3,68.0,0.9734,106
0.9,1047,-200,3.3,671,863,75,1147,887,12.0,69.2,0.9697,115
1.3,1126,-200,5.2,775,760,101,1205,1019,11.7,69.8,0.9612,236
3.2,1474,-200,19.0,1268,502,136,1677,1503,12.1,67.6,0.9500,583
5.1,1526,-200,26.5,1466,415,147,1855,1687,12.5,65.1,0.9399,662
3.7,1386,-200,15.3,1158,518,143,1485,1553,12.8,62.5,0.9213,528
3.2,1392,-200,15.6,1166,519,153,1488,1624,13.4,59.9,0.9143,549
3.1,1363,-200,16.4,1192,499,148,1501,1637,13.4,57.9,0.8895,531
3.0,1331,-200,16.1,1184,507,149,1508,1533,13.6,56.4,0.8754,493
3.6,1401,-200,18.8,1261,479,141,1580,1577,13.8,56.3,0.8841,527
3.2,1374,-200,18.0,1239,483,147,1569,1532,13.7,57.9,0.9063,487
3.9,1436,-200,20.1,1299,451,159,1616,1621,13.6,58.9,0.9139,581
3.4,1386,-200,17.6,1228,479,152,1546,1578,13.4,59.7,0.9142,531
3.9,1419,-200,19.3,1277,459,144,1603,1631,13.3,61.2,0.9330,495
3.6,1428,-200,19.7,1288,465,146,1580,1629,13.2,61.8,0.9313,487
4.7,1508,-200,24.5,1416,418,162,1773,1733,12.9,61.5,0.9139,596
4.1,1438,-200,18.4,1251,470,156,1593,1622,12.6,63.9,0.9307,595
3.4,1415,-200,16.6,1197,486,146,1539,1597,12.0,67.4,0.9417,559
3.5,1433,-200,16.2,1186,479,151,1497,1738,11.9,69.0,0.9568,586
1.2,1208,-200,9.6,964,602,127,1305,1350,12.0,66.6,0.9293,399
2.4,1280,-200,11.4,1029,564,123,1366,1363,11.4,69.6,0.9373,399
2.1,1174,-200,9.1,942,626,122,1296,1262,11.2,70.3,0.9323,381
1.1,1022,-200,4.3,729,803,-200,1139,1034,11.5,68.2,0.9271,-200
-200,1002,-200,4.2,722,807,85,1161,998,10.7,71.3,0.9161,162
1.0,1018,-200,4.7,746,800,83,1171,958,10.0,74.8,0.9161,183
1.4,1095,-200,7.3,868,676,98,1241,1078,9.2,78.5,0.9143,357
1.8,1182,-200,9.3,951,634,109,1327,1143,8.8,79.4,0.9033,479
3.8,1478,-200,17.8,1234,470,138,1606,1551,8.7,79.4,0.8944,852
4.1,1515,-200,20.1,1298,434,138,1706,1669,8.9,76.5,0.8767,822
4.4,1488,-200,19.6,1286,452,170,1648,1766,9.9,73.3,0.8936,910
3.5,1383,-200,16.5,1196,497,191,1514,1717,11.8,65.5,0.9010,800
3.5,1383,-200,17.3,1218,497,196,1506,1738,13.0,60.9,0.9061,758
3.8,1337,-200,17.7,1231,505,185,1518,1611,14.7,52.3,0.8687,647
3.1,1243,-200,15.2,1155,546,156,1473,1398,15.1,49.6,0.8428,431
3.4,1304,-200,18.2,1244,507,173,1558,1497,15.7,48.8,0.8657,491
3.3,1284,-200,17.2,1216,522,166,1545,1415,15.8,48.9,0.8707,476
3.4,1303,-200,17.6,1226,521,173,1554,1457,14.6,54.0,0.8946,538
4.7,1461,-200,25.4,1440,440,177,1806,1669,14.3,56.3,0.9119,621
5.7,1517,-200,28.4,1512,421,182,1902,1740,14.1,57.8,0.9262,728
5.6,1526,-200,27.5,1492,428,166,1883,1770,13.1,62.9,0.9430,716
5.9,1495,-200,23.3,1386,457,177,1736,1734,12.0,67.5,0.9467,782
3.6,1333,-200,15.2,1154,534,158,1441,1647,10.7,70.9,0.9113,550
2.5,1216,-200,11.1,1020,605,133,1337,1379,10.0,73.2,0.8988,377
2.9,1232,-200,11.5,1032,599,123,1347,1331,9.4,75.0,0.8874,391
2.5,1181,-200,10.2,985,629,120,1312,1240,8.5,76.9,0.8557,433
1.7,1042,-200,6.0,814,746,105,1167,1036,8.4,75.9,0.8407,287
1.6,1027,-200,6.3,824,753,-200,1171,969,6.9,80.7,0.8054,-200
1.1,915,-200,3.7,695,883,86,1094,826,6.2,82.1,0.7825,192
0.9,891,-200,3.2,666,931,77,1058,798,7.0,77.3,0.7759,161
1.0,937,-200,3.7,694,915,81,1054,817,6.5,79.7,0.7751,194
1.6,1086,-200,8.0,901,715,103,1216,1055,7.7,76.8,0.8112,343
3.1,1326,-200,16.3,1190,531,127,1509,1391,8.2,74.9,0.8184,624
4.1,1469,-200,24.0,1403,452,134,1780,1665,8.8,73.2,0.8298,758
3.9,1321,-200,15.7,1170,532,158,1488,1539,9.7,70.1,0.8432,760
3.6,1396,-200,16.5,1196,524,175,1492,1653,11.7,62.7,0.8586,713
3.2,1270,-200,12.8,1077,583,178,1353,1586,13.1,58.5,0.8770,615
2.2,1189,-200,11.3,1025,626,135,1316,1332,14.2,54.1,0.8707,319
2.4,1227,-200,12.9,1081,570,133,1396,1369,14.2,54.3,0.8757,338
2.7,1266,-200,14.1,1118,564,134,1410,1373,14.0,56.3,0.8940,380
2.7,1277,-200,15.8,1175,531,137,1480,1397,13.5,57.8,0.8933,366
3.9,1438,-200,19.9,1295,470,160,1620,1577,12.3,63.0,0.9015,567
5.2,1523,-200,26.6,1470,414,166,1811,1783,11.4,68.0,0.9166,702
4.0,1384,-200,19.8,1290,475,144,1571,1568,10.8,69.5,0.8995,523
2.9,1283,-200,13.3,1093,581,129,1354,1356,11.0,67.1,0.8766,373
3.3,1304,-200,13.0,1085,571,129,1385,1419,9.5,71.3,0.8458,467
2.0,1126,-200,7.5,880,690,107,1202,1177,8.8,71.0,0.8089,260
1.8,1141,-200,7.8,892,686,101,1213,1141,8.0,73.4,0.7899,244
2.7,1183,-200,8.8,930,669,112,1210,1179,7.6,73.0,0.7629,317
1.8,1090,-200,6.4,830,744,98,1125,1056,7.1,73.9,0.7515,224
1.3,1032,-200,4.5,736,809,90,1064,973,7.1,73.5,0.7439,176
1.0,940,-200,3.6,691,877,-200,1036,827,6.7,75.0,0.7390,-200
1.1,981,-200,4.2,721,866,59,1059,836,5.1,81.3,0.7204,103
1.6,1104,-200,6.9,851,687,98,1101,1085,4.3,82.9,0.6968,367
1.3,989,-200,5.0,762,793,109,1076,959,5.3,80.4,0.7234,326
1.4,1079,-200,7.3,869,732,110,1160,1039,5.7,79.3,0.7326,374
5.0,1472,-200,24.5,1418,459,159,1681,1554,6.8,74.8,0.7423,756
4.3,1313,-200,16.9,1206,513,144,1469,1546,6.9,75.2,0.7505,690
4.1,1363,-200,17.7,1229,515,147,1490,1638,8.0,71.9,0.7712,754
3.8,1347,-200,17.1,1212,527,179,1443,1568,9.3,67.1,0.7849,750
3.1,1240,-200,14.7,1140,567,164,1388,1433,10.2,63.6,0.7928,590
3.3,1280,-200,17.4,1222,526,160,1519,1452,11.0,60.9,0.7966,525
3.1,1210,-200,15.1,1151,569,143,1428,1345,11.3,60.1,0.8022,406
2.7,1216,-200,14.5,1134,566,138,1403,1336,12.2,56.9,0.8068,360
3.4,1320,-200,16.9,1207,535,143,1498,1442,11.9,59.1,0.8211,448
5.0,1477,-200,24.3,1412,450,196,1704,1748,10.3,66.3,0.8286,733
5.7,1500,-200,26.1,1458,428,197,1750,1776,8.2,74.9,0.8187,847
5.8,1512,-200,26.4,1463,435,189,1720,1802,7.9,77.1,0.8223,765
5.8,1496,-200,25.7,1447,435,188,1710,1796,8.3,75.0,0.8253,715
5.0,1360,-200,18.2,1246,513,190,1504,1600,8.2,75.2,0.8185,716
1.7,1024,-200,6.2,819,782,126,1101,1083,8.3,69.7,0.7632,235
1.6,1094,-200,6.7,845,780,113,1127,1064,6.7,74.4,0.7344,198
2.3,1111,-200,7.5,877,735,129,1142,1104,6.4,74.9,0.7238,293
2.4,1097,-200,7.5,878,737,128,1140,1053,4.9,80.1,0.7011,356
2.0,1051,-200,6.2,820,778,122,1087,1009,4.8,79.4,0.6872,285
1.6,979,-200,5.1,767,827,-200,1041,908,3.3,82.6,0.6450,-200
-200,978,-200,4.8,756,834,115,1015,878,2.4,86.6,0.6369,266
1.1,902,-200,3.1,659,940,92,972,800,3.4,81.4,0.6425,158
1.0,957,-200,2.8,641,1013,70,940,784,4.2,77.0,0.6439,95
1.3,973,-200,4.3,728,902,83,1004,854,3.5,80.8,0.6406,148
1.9,1074,-200,9.7,967,703,127,1201,1065,3.5,80.3,0.6366,337
2.6,1115,-200,10.9,1012,650,142,1230,1161,4.0,78.5,0.6450,453
2.7,1136,-200,10.6,1001,653,155,1216,1192,4.5,76.6,0.6534,497
2.4,1128,-200,10.0,977,673,153,1199,1202,5.6,72.3,0.6627,448
2.7,1196,-200,11.6,1035,633,177,1259,1338,7.5,64.4,0.6720,496
3.1,1267,-200,15.6,1166,567,179,1382,1505,8.9,60.8,0.6921,535
4.4,1355,-200,18.1,1244,536,212,1454,1715,10.6,55.3,0.7058,644
3.2,1194,-200,12.3,1061,622,182,1257,1473,12.3,46.3,0.6597,459
2.9,1188,-200,11.4,1029,635,168,1243,1433,12.2,47.0,0.6686,409
3.0,1279,-200,15.2,1154,573,179,1391,1544,10.5,55.1,0.6993,515
3.7,1361,-200,17.4,1223,525,182,1454,1648,8.7,66.3,0.7491,640
5.2,1474,-200,20.8,1319,496,194,1524,1784,7.9,69.9,0.7487,816
3.3,1235,-200,12.8,1078,616,166,1265,1519,7.6,65.3,0.6842,505
3.6,1289,-200,14.7,1140,590,168,1317,1532,6.5,67.6,0.6608,560
2.3,1124,-200,8.3,910,717,148,1112,1340,5.9,66.4,0.6226,389
3.0,1231,-200,11.1,1017,655,151,1207,1414,5.2,70.0,0.6232,492
3.8,1289,-200,13.6,1104,623,165,1257,1499,5.2,67.8,0.6028,531
3.2,1166,-200,9.8,970,705,165,1136,1306,4.9,67.1,0.5863,487
2.1,1062,-200,7.6,884,748,128,1062,1172,5.1,65.5,0.5811,293
1.7,1028,-200,6.0,813,794,-200,1019,1076,4.0,69.5,0.5706,-200
1.7,1003,-200,5.9,807,819,115,1021,1005,3.7,68.9,0.5549,219
1.4,929,-200,4.2,721,923,120,956,913,4.5,62.7,0.5343,198
1.2,951,-200,4.5,737,910,106,977,922,4.7,62.3,0.5368,166
1.4,1011,-200,5.4,783,835,118,1013,1026,3.9,67.1,0.5483,255
1.4,939,-200,4.8,751,898,156,984,952,5.7,54.5,0.5034,312
1.7,946,-200,6.3,827,876,130,1037,915,6.1,50.3,0.4769,236
1.0,841,-200,2.6,625,1054,112,846,687,9.0,39.5,0.4554,172
1.0,850,-200,2.6,629,1076,96,847,597,10.7,34.4,0.4406,138
0.8,831,-200,2.2,602,1123,89,824,527,11.1,33.4,0.4401,121
1.0,866,-200,3.0,652,1060,98,857,573,11.9,30.8,0.4285,143
0.8,819,-200,1.9,576,1142,85,809,492,11.4,32.0,0.4310,114
0.7,833,-200,2.0,584,1144,80,821,463,11.3,32.5,0.4334,107
1.1,877,-200,2.8,642,1037,112,859,565,11.0,33.0,0.4331,176
1.1,892,-200,3.3,668,1017,121,872,632,10.3,35.0,0.4377,180
1.2,899,-200,3.4,674,1002,132,893,691,8.4,40.9,0.4542,212
2.0,1008,-200,7.1,861,839,160,977,943,8.3,38.5,0.4228,331
2.2,1013,-200,7.4,873,820,167,984,985,8.1,37.9,0.4100,369
1.5,912,-200,4.3,730,959,157,893,821,7.7,39.0,0.4106,274
1.2,907,-200,3.9,705,995,130,880,767,7.0,41.5,0.4193,199
1.5,953,-200,5.2,771,905,145,936,895,6.6,42.6,0.4179,248
1.4,916,-200,3.8,701,954,133,899,791,6.4,44.2,0.4280,197
1.2,894,-200,3.5,682,991,110,881,770,6.0,46.0,0.4349,147
1.0,895,-200,2.9,648,1001,100,875,839,4.4,53.1,0.4484,135
0.6,845,-200,1.4,534,1168,-200,833,721,4.0,54.3,0.4454,-200
0.7,837,-200,1.1,512,1228,79,836,720,3.7,55.8,0.4489,95
0.5,795,-200,1.0,504,1258,79,840,682,2.6,58.6,0.4385,94
0.7,874,-200,1.6,552,1162,90,857,723,3.2,56.0,0.4364,121
1.0,920,-200,3.2,667,1005,95,916,813,3.6,55.4,0.4419,131
3.0,1257,-200,15.9,1176,612,169,1357,1365,1.8,63.3,0.4464,552
4.1,1222,-200,18.0,1239,574,199,1346,1472,2.4,60.2,0.4426,614
3.1,1196,-200,14.7,1139,617,186,1271,1497,4.6,52.1,0.4472,530
3.8,1214,-200,15.1,1153,612,208,1244,1626,8.2,40.5,0.4414,721
2.7,1149,-200,13.4,1096,639,178,1219,1476,10.5,34.7,0.4393,474
3.1,1166,-200,14.5,1134,603,176,1227,1531,11.1,33.3,0.4384,514
3.1,1170,-200,14.7,1138,611,177,1233,1503,11.1,32.6,0.4292,504
3.2,1176,-200,17.0,1209,588,182,1264,1488,12.4,28.3,0.4076,508
3.3,1147,-200,15.3,1158,615,182,1200,1435,12.9,24.5,0.3630,529
4.0,1294,-200,21.2,1330,535,193,1363,1725,11.4,28.7,0.3865,676
8.6,1683,-200,43.0,1831,374,272,1964,2331,9.2,39.3,0.4573,1216
8.7,1615,-200,37.2,1712,384,225,1811,2312,7.8,48.1,0.5115,1230
3.6,1256,-200,16.7,1201,563,181,1251,1699,7.2,50.6,0.5170,582
3.0,1205,-200,13.4,1098,610,172,1170,1587,6.0,53.3,0.5008,460
1.9,1087,-200,8.7,926,715,153,1053,1390,5.3,55.0,0.4921,340
1.9,1092,-200,7.4,875,751,143,1010,1347,4.2,58.1,0.4832,298
1.6,1039,-200,6.7,845,775,142,993,1268,3.4,60.9,0.4809,300
1.4,1001,-200,5.0,762,850,131,948,1155,3.0,60.2,0.4639,223
1.0,925,-200,3.4,677,958,105,901,1024,3.2,58.8,0.4578,151
0.7,880,-200,2.4,613,1016,-200,878,968,3.3,57.7,0.4516,-200
-200,873,-200,2.1,592,1076,83,869,915,4.5,53.8,0.4572,108
0.8,880,-200,2.5,618,1023,87,893,928,3.1,59.7,0.4604,125
0.9,950,-200,3.5,680,936,106,914,1028,4.2,57.1,0.4743,181
1.5,1039,-200,6.9,855,783,140,1025,1210,3.4,58.5,0.4608,341
3.1,1284,-200,16.8,1204,599,167,1337,1531,3.9,57.3,0.4661,552
5.1,1350,-200,20.3,1305,509,175,1383,1745,4.3,56.8,0.4768,839
5.8,1476,-200,25.0,1428,477,235,1536,1974,5.6,52.9,0.4841,1049
3.8,1342,-200,17.2,1215,542,196,1332,1806,5.5,54.9,0.4985,796
4.4,1488,-200,21.4,1336,479,211,1483,1985,5.1,64.3,0.5697,999
4.9,1557,-200,25.1,1432,445,234,1605,2068,5.5,66.1,0.6010,1022
5.2,1610,-200,28.0,1502,420,240,1697,2087,5.5,69.3,0.6331,1023
4.6,1583,-200,26.1,1457,431,243,1640,1994,5.0,75.5,0.6667,1065
4.8,1620,-200,24.7,1420,436,224,1598,1971,5.2,76.2,0.6796,1098
4.9,1605,-200,24.5,1416,436,240,1614,1941,5.3,77.4,0.6954,1099
4.9,1604,-200,27.7,1496,410,215,1733,1969,5.0,79.6,0.7022,939
5.5,1582,-200,26.0,1455,423,216,1725,1813,5.1,83.0,0.7352,875
4.2,1523,-200,21.7,1342,466,184,1588,1677,6.4,82.9,0.8022,745
1.5,1172,-200,6.0,813,774,152,1233,1118,10.3,74.0,0.9237,339
0.1,1021,-200,3.3,670,932,104,1187,828,11.3,71.8,0.9577,135
0.2,1125,-200,4.9,758,820,104,1241,867,9.8,81.9,0.9923,167
0.9,1197,-200,6.6,840,712,124,1298,974,9.5,83.8,0.9972,232
1.0,1174,-200,6.7,842,723,127,1286,975,9.9,81.0,0.9885,273
0.4,1106,-200,4.4,733,822,109,1208,902,9.9,79.8,0.9725,165
-200.0,873,-200,1.5,549,1106,-200,1008,791,6.9,76.4,0.7661,-200
-200.0,828,-200,1.1,506,1222,73,945,673,4.8,75.7,0.6590,75
-200.0,830,-200,0.9,492,1263,52,948,578,4.7,78.9,0.6820,53
-200.0,840,-200,1.2,515,1235,57,941,563,5.0,75.0,0.6627,72
0.1,909,-200,2.5,622,1046,89,992,730,5.6,69.5,0.6362,130
0.7,1098,-200,7.6,881,760,128,1203,974,7.0,64.9,0.6512,265
1.2,1036,-200,7.3,868,732,152,1158,958,7.1,65.4,0.6644,314
0.2,912,-200,3.7,692,923,128,1020,713,6.4,67.4,0.6537,194
-200.0,873,-200,2.5,618,1036,124,994,617,5.3,75.9,0.6824,180
-200.0,889,-200,2.7,634,1009,117,1018,591,6.3,73.0,0.7024,181
0.3,965,-200,4.6,742,889,110,1099,661,8.6,63.3,0.7073,193
0.6,1009,-200,6.7,845,771,128,1132,856,10.0,55.0,0.6753,263
0.2,918,-200,4.3,729,904,114,1014,639,9.4,53.6,0.6333,176
0.2,920,-200,4.3,729,891,110,1013,647,9.2,55.0,0.6402,168
0.7,923,-200,4.1,715,915,112,1015,646,8.7,55.1,0.6228,170
1.8,1021,-200,7.6,883,766,130,1139,846,8.9,54.4,0.6200,234
2.2,998,-200,7.0,858,770,135,1109,857,8.6,53.6,0.5992,256
2.3,1061,-200,9.6,962,721,141,1167,942,9.0,50.4,0.5809,257
2.6,1016,-200,7.8,892,758,141,1109,945,9.2,49.8,0.5808,317
1.1,859,-200,2.4,611,1053,95,918,562,8.8,52.1,0.5918,135
1.2,945,-200,3.9,707,963,97,1005,657,8.8,50.9,0.5781,159
1.8,937,-200,4.1,715,896,112,995,723,8.7,51.1,0.5755,186
1.1,876,-200,2.5,618,1032,74,948,555,8.6,51.5,0.5772,102
0.9,831,-200,1.3,530,1169,62,893,472,8.5,51.9,0.5766,75
0.7,828,-200,1.2,514,1205,-200,880,434,8.1,53.1,0.5742,-200
0.6,810,-200,0.7,470,1315,40,863,412,7.8,54.2,0.5755,41
0.6,822,-200,0.9,493,1278,45,876,453,7.1,56.0,0.5690,50
0.9,898,-200,2.9,646,1013,93,954,702,7.0,57.6,0.5784,189
1.0,909,-200,2.7,636,992,104,947,720,7.5,55.3,0.5734,182
3.4,1256,-200,14.4,1130,616,162,1316,1311,7.0,56.3,0.5660,636
4.2,1298,-200,17.2,1217,552,169,1409,1444,7.6,53.5,0.5605,704
4.4,1326,-200,17.4,1223,547,190,1381,1613,8.3,50.5,0.5558,854
2.9,1139,-200,11.5,1031,649,170,1181,1388,12.4,37.1,0.5329,652
2.6,1135,-200,11.9,1047,641,151,1175,1379,13.9,32.3,0.5117,529
2.6,1117,-200,12.6,1071,638,150,1178,1289,14.4,28.9,0.4723,438
3.0,1094,-200,14.3,1128,626,154,1191,1280,14.8,25.4,0.4259,438
2.3,982,-200,10.3,990,745,140,1018,1059,15.1,20.8,0.3536,378
3.0,1107,-200,14.5,1134,639,167,1172,1299,15.4,23.5,0.4076,482
4.5,1290,-200,21.9,1349,534,204,1386,1638,13.7,28.1,0.4381,709
6.0,1445,-200,28.5,1516,455,210,1594,1946,11.5,37.5,0.5068,796
4.3,1357,-200,21.2,1330,511,182,1414,1798,10.4,42.3,0.5337,605
3.4,1248,-200,16.0,1179,577,165,1259,1609,9.9,44.0,0.5381,472
2.8,1220,-200,13.0,1085,618,150,1205,1531,8.7,48.3,0.5458,411
2.1,1137,-200,7.0,856,758,132,1032,1338,8.1,49.9,0.5417,264
1.7,1102,-200,6.4,829,773,120,1015,1274,7.3,52.8,0.5419,217
1.8,1082,-200,5.8,801,780,119,1035,1200,8.0,52.2,0.5623,211
1.6,1053,-200,5.6,795,786,110,1039,1143,6.8,56.4,0.5609,179
1.4,1003,-200,4.5,740,847,94,992,1048,6.7,57.4,0.5654,135
1.3,1019,-200,4.6,744,836,-200,1000,1049,5.9,62.1,0.5806,-200
-200,1071,-200,5.9,808,757,101,1046,1172,5.4,65.9,0.5947,221
1.3,1118,-200,6.6,841,702,117,1056,1368,5.5,66.5,0.6054,284
1.6,1206,-200,9.2,948,628,121,1129,1540,5.9,65.8,0.6178,357
2.4,1256,-200,12.2,1056,582,138,1230,1575,6.4,63.9,0.6192,469
4.5,1501,-200,22.6,1367,465,174,1558,1856,7.2,62.2,0.6351,766
5.7,1578,-200,29.0,1527,419,179,1761,2086,7.9,60.0,0.6406,875
4.3,1427,-200,19.4,1280,500,175,1481,1948,8.3,58.5,0.6403,800
4.2,1440,-200,20.5,1311,482,183,1476,2022,9.3,54.5,0.6415,815
4.5,1522,-200,22.5,1365,464,189,1526,2104,10.2,53.1,0.6608,841
5.0,1517,-200,24.0,1403,451,198,1579,2195,11.1,51.4,0.6790,827
2.9,1300,-200,13.9,1113,573,142,1291,1845,12.8,46.9,0.6919,402
3.0,1401,-200,16.8,1204,526,139,1401,1947,13.1,48.0,0.7181,415
3.3,1551,-200,20.2,1303,469,99,1520,2171,13.5,51.5,0.7930,435
1.4,1411,-200,16.4,1191,519,135,1426,1920,13.4,51.2,0.7808,570
2.3,1434,-200,18.0,1239,506,223,1458,1835,12.1,55.3,0.7777,530
1.6,1489,-200,20.3,1305,476,194,1547,1919,12.0,56.5,0.7924,617
4.9,1835,-200,38.1,1731,355,244,2083,2254,10.4,64.4,0.8123,983
6.4,1804,-200,35.7,1679,370,243,2005,2210,9.4,69.1,0.8150,1200
3.5,1579,-200,21.8,1345,459,230,1608,1961,8.9,71.0,0.8115,1028
1.7,1508,-200,18.2,1246,496,207,1498,1791,8.1,73.8,0.7968,797
2.6,1535,-200,20.1,1300,483,223,1524,1725,7.3,76.8,0.7904,977
1.6,1395,-200,14.4,1131,552,216,1362,1553,7.3,76.7,0.7862,811
1.5,1392,-200,15.1,1153,542,198,1395,1506,7.1,77.3,0.7826,757
0.9,1326,-200,13.1,1087,571,-200,1333,1398,6.7,78.7,0.7779,-200
0.5,1297,-200,11.5,1032,605,126,1297,1300,7.0,77.8,0.7848,388
0.9,1331,-200,13.7,1106,568,144,1322,1383,5.7,80.5,0.7416,497
0.4,1288,-200,11.6,1036,590,183,1242,1413,5.2,81.4,0.7276,582
0.5,1322,-200,13.2,1091,565,193,1307,1471,5.6,80.4,0.7349,574
0.8,1390,-200,15.6,1167,522,196,1392,1619,6.3,78.8,0.7544,588
1.4,1443,-200,16.9,1207,502,208,1431,1673,6.9,76.9,0.7682,645
1.6,1496,-200,18.5,1254,484,217,1472,1881,9.2,67.7,0.7900,643
1.5,1439,-200,16.6,1198,502,246,1426,1877,11.6,59.8,0.8152,628
1.0,1432,-200,15.0,1150,527,204,1393,1818,14.0,52.0,0.8288,547
1.0,1398,-200,15.0,1149,535,192,1417,1699,15.0,50.2,0.8495,461
1.3,1380,-200,16.9,1206,515,186,1500,1677,14.9,49.9,0.8394,455
0.1,1022,-200,7.0,857,770,133,1068,1088,15.8,33.8,0.6034,244
-200.0,973,-200,5.9,806,851,126,994,926,15.4,29.3,0.5068,202
-200.0,951,-200,7.1,862,823,138,972,961,14.4,25.7,0.4193,256
0.1,987,-200,8.6,925,776,148,1016,1066,13.4,27.2,0.4157,310
0.4,1100,-200,12.2,1057,687,167,1126,1241,12.2,28.7,0.4077,391
0.7,1064,-200,12.6,1072,704,175,1103,1220,11.3,25.7,0.3422,444
2.7,1316,-200,21.1,1327,549,224,1328,1613,9.7,31.9,0.3848,794
2.1,1262,-200,16.9,1208,587,215,1219,1577,8.4,36.5,0.4035,716
1.3,1259,-200,15.1,1152,610,196,1165,1569,8.2,36.8,0.4016,565
0.8,1166,-200,10.1,981,697,195,993,1445,8.0,36.0,0.3872,451
-200.0,1066,-200,7.5,880,784,181,946,1240,7.0,39.9,0.4006,313
-200.0,1051,-200,7.6,883,783,150,978,1169,5.7,44.3,0.4093,241
-200.0,992,-200,5.9,808,849,-200,926,1052,4.7,46.6,0.4025,-200
-200.0,969,-200,5.5,788,854,139,938,1006,4.2,50.8,0.4234,224
-200.0,862,-200,2.3,609,1101,74,810,757,4.6,45.1,0.3861,82
-200.0,859,-200,2.0,581,1112,73,829,753,2.7,53.3,0.4006,89
-200.0,849,-200,1.6,552,1165,77,812,737,3.1,51.0,0.3947,93
-200.0,879,-200,2.1,594,1119,98,839,792,2.5,54.1,0.4017,134
-200.0,956,-200,4.4,735,915,121,942,945,3.1,53.5,0.4123,189
-200.0,1039,-200,6.4,828,791,162,987,1115,5.0,47.5,0.4180,292
-200.0,1066,-200,7.3,871,775,178,996,1131,5.8,43.4,0.4032,326
-200.0,1124,-200,8.7,927,722,206,1047,1242,7.1,42.8,0.4327,397
-200.0,1160,-200,9.2,948,712,191,1072,1289,7.9,41.6,0.4459,371
-200.0,1110,-200,7.9,896,737,175,1040,1276,8.1,41.2,0.4480,305
-200.0,1138,-200,9.0,940,706,169,1088,1359,8.3,41.3,0.4533,328
-200.0,1095,-200,7.0,857,756,180,1075,1020,8.9,49.1,0.5629,281
-200.0,1045,-200,3.7,694,911,124,1025,805,7.1,66.0,0.6678,168
-200.0,1078,-200,4.3,727,849,130,1057,857,5.7,75.1,0.6942,183
-200.0,1169,-200,6.8,846,767,141,1157,942,5.4,77.6,0.7031,217
-200.0,1174,-200,8.7,926,674,157,1220,1020,5.4,78.2,0.7074,245
-200.0,1075,-200,4.7,749,827,123,1050,899,7.3,68.1,0.6979,154
-200.0,1044,-200,3.5,685,903,104,1042,860,5.8,74.4,0.6924,141
-200.0,1110,-200,5.4,782,798,134,1101,954,6.2,72.3,0.6887,210
-200.0,1086,-200,4.4,733,848,105,1064,883,5.9,72.7,0.6791,140
-200.0,1092,-200,6.0,811,773,121,1129,966,5.0,76.5,0.6728,191
0.1,1127,-200,7.6,884,704,136,1173,983,4.0,80.4,0.6630,248
-200.0,881,-200,1.9,578,1017,-200,876,607,5.8,59.0,0.5493,-200
-200.0,831,-200,1.0,498,1237,48,855,443,5.8,59.5,0.5519,50
0.3,791,-200,0.6,459,1421,40,809,390,6.6,51.3,0.5026,43
0.5,836,-200,1.2,520,1296,67,832,479,7.0,47.2,0.4745,86
0.6,907,-200,2.9,644,1028,104,902,732,6.6,47.9,0.4686,152
1.8,1174,-200,11.1,1018,688,169,1210,1149,7.2,49.8,0.5061,341
2.0,1094,-200,9.7,967,682,203,1147,1136,6.9,52.8,0.5293,355
1.4,992,-200,5.7,800,797,183,1007,934,8.7,46.7,0.5249,327
0.6,955,-200,5.4,783,844,151,976,845,10.0,40.6,0.4971,240
0.5,959,-200,5.1,771,852,138,975,808,11.8,35.4,0.4877,217
