CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
1.5,1065,210.789238,9.7,968,808,196,1059,1249,4.9,53.0,0.4629,428
2.172036,903,210.789238,7.4,872,855,113.608264,1108,987,7.9,61.4,0.6582,254.681129
6.1,1546,210.789238,28.6,1519,493,170,2265,1649,26.5,50.8,1.7334,622
2.1,1062,210.789238,7.6,884,748,128,1062,1172,5.1,65.5,0.5811,293
5.1,1427,210.789238,26.2,1458,507,213,2049,1566,28.8,39.0,1.5203,479
2.172036,1045,210.789238,9.6,964,666,113.608264,1554,1140,26.4,44.0,1.4919,254.681129
2.172036,1626,210.789238,37.3,1713,412,166,2643,2176,27.0,38.7,1.3610,395
2.6,1157,210.789238,12.7,1072,802,127,1653,1327,23.1,30.3,0.8425,191
1.5,953,210.789238,5.2,771,905,145,936,895,6.6,42.6,0.4179,248
0.5,901,210.789238,2.1,589,933,70,1109,754,10.2,77.9,0.9692,122
1.7,1097.930233,210.789238,-200.0,934.059034,838.841682,122,1447.214669,1019.471377,18.145841,49.195886,1.019597,294
2.172036,1329,210.789238,15.7,1172,561,113.608264,1739,1204,25.9,44.2,1.4576,254.681129
4.4,1598,333,20.1,1299,752,149,1941,1627,12.1,53.3,0.7536,274
2,1138,210.789238,7.8,891,721,110,1295,918,13.4,66.6,1.0187,212
3.7,1097.930233,210.789238,-200.0,934.059034,838.841682,166,1447.214669,1019.471377,18.145841,49.195886,1.019597,502
0.6,895,39,1.4,536,1415,56,1229,421,11.2,64.4,0.8537,53
1.7,1007,144,7.4,875,1027,104,1357,620,21.1,24.5,0.6040,103
1.3,1053,210.789238,4.2,721,764,85,1216,617,25.1,34.0,1.0680,140
2.172036,1105,210.789238,12.9,1079,788,113.608264,1774,1168,30.0,27.5,1.1509,254.681129
2.172036,1078,210.789238,8.0,897,732,113.608264,1751,894,25.5,58.6,1.8891,254.681129
1.5,1015,210.789238,6.5,835,796,94,1263,911,12.4,80.1,1.1462,260
2.172036,925,210.789238,3.1,656,967,113.608264,1440,917,27.4,39.1,1.4072,254.681129
0.3,763,20,0.7,471,1783,20,1098,305,12.5,50.9,0.7346,14
1.1,1064,210.789238,4.3,728,1161,91,1461,842,13.5,58.4,0.8960,115
1.4,1059,210.789238,5.3,777,797,140,969,774,13.5,29.1,0.4486,191
4.8,1435,210.789238,25.0,1429,499,109,2072,1449,21.7,59.1,1.5115,479
3.4,1318,450,14.2,1124,762,113,1770,1287,12.1,54.9,0.7734,218
0.5,766,210.789238,1.2,523,1534,30,1310,387,12.6,72.2,1.0503,19
0.7,929,25,2.3,608,1376,113.608264,1364,826,13.6,62.1,0.9636,254.681129
3.3,1472,210.789238,22.4,1361,462,191,1455,2334,8.5,54.2,0.6054,884
2.8,1172,210.789238,11.1,1017,623,198,1185,1163,7.6,47.8,0.5013,315
2.172036,1215,210.789238,15.1,1150,574,113.608264,1962,1310,26.5,50.4,1.7215,254.681129
5.5,1510,210.789238,20.0,1297,458,192,1606,1945,10.6,58.8,0.7512,679
2.172036,987,210.789238,8.1,904,808,113.608264,1344,903,15.5,60.6,1.0574,254.681129
2.172036,870,210.789238,2.0,581,1119,26,1463,450,24.1,59.6,1.7657,15
2.3,1122,210.789238,6.4,831,722,210,982,1317,7.4,43.8,0.4538,393
2.3,1137,210.789238,10.2,985,858,118,1607,1045,19.4,42.6,0.9485,171
1.8,1203,210.789238,11.2,1023,825,117,1622,1132,28.5,23.8,0.9150,137
1.2,969,210.789238,6.8,849,800,68,1626,890,25.0,53.2,1.6630,84
6.4,1689,783,26.8,1474,560,149,2298,1492,13.9,78.0,1.2303,323
2.172036,963,210.789238,6.9,853,995,43,1732,789,21.7,61.0,1.5617,62
7.5,1547,210.789238,29.2,1532,1009,185,1972,1718,12.3,78.8,1.1279,1040
2.2,1177,210.789238,8.8,931,656,193,1281,979,5.8,77.8,0.7223,293
1.0,988,210.789238,3.3,673,838,94,1034,969,4.0,80.9,0.6670,165
2.172036,1018,210.789238,7.5,879,950,113.608264,1574,685,18.5,45.5,0.9606,254.681129
3.1,1113,210.789238,13.4,1096,645,158,1092,1359,13.2,20.4,0.3074,465
2.8,980,210.789238,10.9,1009,786,112,1625,986,23.3,34.5,0.9768,175
5.1,1097.930233,210.789238,-200.0,934.059034,838.841682,198,1447.214669,1019.471377,18.145841,49.195886,1.019597,963
0.9,887,210.789238,5.3,778,978,58,1387,500,27.2,28.2,1.0013,51
2.4,1104,210.789238,13.5,1099,698,129,1483,1147,26.4,28.5,0.9658,290
1.6,944,210.789238,8.2,908,865,83,1321,931,14.6,56.4,0.9319,261
2.5,1153,279,12.5,1066,811,122,1651,1194,19.9,37.8,0.8675,135
1.3,1010,96,5.1,769,1110,69,1396,895,8.3,64.9,0.7124,77
0.6,912,210.789238,1.7,559,1016,64,837,656,5.7,46.6,0.4298,72
2.3,1199,210.789238,8.4,916,613,174,1227,1435,13.8,49.6,0.7793,350
5.3,1097.930233,210.789238,-200.0,934.059034,838.841682,167,1447.214669,1019.471377,18.145841,49.195886,1.019597,791
0.5,913,210.789238,1.3,525,1620,28,1260,370,12.5,66.8,0.9620,18
3.2,1457,458,16.3,1190,678,111,1877,1212,20.3,42.8,1.0053,160
0.7,851,210.789238,3.0,655,1051,43,1301,625,21.4,57.6,1.4469,52
3.8,1277,210.789238,19.3,1277,586,188,1846,1226,29.4,36.4,1.4718,401
2,1063,118,5.7,797,1079,93,1285,607,16.4,35.3,0.6532,93
2.172036,1010,210.789238,8.1,902,966,44,1676,724,28.9,35.7,1.3985,59
2.6,1072,210.789238,14.1,1120,711,100,1838,1045,23.7,46.0,1.3346,124
2.2,1296,210.789238,16.9,1208,603,115,1914,1593,25.9,37.4,1.2289,231
2.172036,767,17,0.6,454,1826,17,1091,319,14.1,43.0,0.6890,10
2.172036,1026,210.789238,9.5,960,1072,113.608264,1471,1078,19.9,36.3,0.8349,254.681129
2.1,1228,210.789238,10.2,984,588,129,1293,1222,8.7,64.3,0.7257,390
2.172036,1022,210.789238,8.4,914,1132,113.608264,1446,847,26.4,23.1,0.7853,254.681129
-200.0,993,210.789238,2.8,640,848,66,1110,548,13.0,65.3,0.9704,85
0.9,1023,210.789238,2.2,600,872,80,1089,575,12.2,66.9,0.9496,106
2.172036,889,40,2.5,617,1168,44,1382,758,14.6,63.4,1.0446,31
2.1,1195,210.789238,9.1,943,645,203,1149,1462,6.5,63.1,0.6132,378
1.3,1092,210.789238,6.4,831,720,100,1143,1090,4.3,76.1,0.6395,249
1.8,1074,210.789238,6.9,854,1032,83,1484,772,17.9,38.4,0.7793,115
1.1,922,65,3.4,674,1220,78,1205,498,15.6,37.5,0.6575,63
0.3,925,210.789238,2.3,609,1168,35,1363,533,17.3,54.1,1.0582,26
0.9,873,51,3.4,675,1343,59,1181,396,19.4,25.7,0.5738,57
3.9,1448,210.789238,19.5,1283,496,109,1877,1504,21.9,68.3,1.7699,461
2.8,1247,210.789238,18.6,1257,701,174,2000,1337,37.2,23.2,1.4478,168
2,1032,210.789238,12.6,1071,742,131,1619,840,35.7,18.9,1.0865,127
2.7,1237,210.789238,15.3,1157,663,132,1968,1334,32.4,32.3,1.5484,206
1.1,946,210.789238,2.1,588,1005,80,948,480,6.6,61.9,0.6056,93
3.1,1499,210.789238,19.8,1291,444,107,1653,1609,13.4,55.1,0.8444,541
1.5,891,210.789238,3.0,650,987,126,782,586,3.4,38.9,0.3076,174
0.4,828,210.789238,2.6,626,1073,45,1362,754,25.5,34.6,1.1096,27
2.172036,964,210.789238,8.6,923,834,92,1590,782,35.4,24.8,1.4017,87
4.3,1490,210.789238,24.8,1424,465,75,2033,1604,19.5,66.9,1.4999,592
1.3,1007,210.789238,4.8,751,849,64,1649,643,27.6,52.4,1.9055,53
0.3,925,210.789238,4.1,717,936,75,1455,970,21.2,46.3,1.1501,75
1.7,918,210.789238,7.5,879,1030,96,1569,804,20.9,42.6,1.0400,130
2.1,971,210.789238,7.3,870,911,98,1287,798,19.6,36.3,0.8193,266
2.172036,968,210.789238,6.2,823,952,113.608264,1343,828,23.4,40.7,1.1551,254.681129
1.8,1177,210.789238,6.6,837,670,137,1161,1448,8.3,64.2,0.7071,265
2.172036,1049,210.789238,8.7,927,750,113.608264,1659,727,34.0,33.2,1.7395,254.681129
3.5,1452,210.789238,22.7,1370,445,189,1581,1817,7.1,50.0,0.5067,679
2.172036,1107,210.789238,7.2,864,911,113.608264,1604,963,13.5,78.1,1.1997,254.681129
2.9,1097.930233,210.789238,-200.0,934.059034,838.841682,160,1447.214669,1019.471377,18.145841,49.195886,1.019597,470
1.9,1134,210.789238,11.1,1017,689,115,1774,964,32.7,36.9,1.7953,144
2,1085,210.789238,11.7,1039,745,96,1790,1092,27.8,38.7,1.4187,100
5,1386,210.789238,28.8,1522,560,184,1990,1469,34.1,23.0,1.2081,505
2.0,1130,210.789238,8.8,933,608,147,1373,1389,16.8,58.2,1.1022,254
3.3,1363,210.789238,12.4,1064,536,221,1350,1353,12.0,56.1,0.7832,679
2.172036,1538,210.789238,26.1,1458,593,113.608264,2186,1743,19.2,41.6,0.9154,254.681129
1.7,862,210.789238,6.7,843,930,114,1032,743,13.6,32.1,0.4977,265
1.9,1236,210.789238,8.1,901,628,128,1311,1108,16.9,50.9,0.9714,262
2.172036,1092,210.789238,8.3,911,735,113.608264,1506,1052,22.0,59.8,1.5620,254.681129
1.1,925,210.789238,2.9,649,1003,142,819,570,6.9,36.4,0.3635,186
1.1,924,61,2.9,648,1272,74,1186,465,14.5,39.0,0.6428,63
0.8,831,210.789238,2.2,602,1123,89,824,527,11.1,33.4,0.4401,121
0.6,865,210.789238,4.8,752,996,64,1451,837,21.3,42.3,1.0625,65
0.7,812,210.789238,3.2,663,982,34,1265,709,22.8,41.3,1.1284,18
1.4,944,210.789238,3.8,697,881,167,1022,688,3.1,83.0,0.6419,243
2.172036,888,210.789238,2.2,597,1242,113.608264,1428,671,14.3,70.1,1.1328,254.681129
3.6,1205,210.789238,19.9,1295,626,184,1613,1267,28.6,23.2,0.8917,440
0.4,804,210.789238,0.9,489,1262,73,698,630,-1.3,46.3,0.2635,77
1.1,984,210.789238,5.0,762,870,57,1557,560,27.3,45.7,1.6308,47
0.3,864,210.789238,2.1,591,1247,37,1374,507,17.7,56.0,1.1215,27
0.9,1000,210.789238,3.3,670,868,113.608264,917,1158,3.7,57.5,0.4621,254.681129
1.4,1091,33,4.4,730,1387,104,1361,748,6.4,65.1,0.6316,109
2.1,1097.930233,210.789238,-200.0,934.059034,838.841682,107,1447.214669,1019.471377,18.145841,49.195886,1.019597,292
1.5,1016,210.789238,6.8,849,729,84,1609,872,26.0,48.0,1.5899,99
1.4,1012,210.789238,7.2,868,884,87,1435,700,41.1,13.1,1.0124,70
2.172036,1043,210.789238,8.9,934,929,47,1707,811,31.4,31.2,1.4127,61
2.172036,1051,210.789238,9.3,950,715,113.608264,1644,748,31.5,34.4,1.5665,254.681129
1.1,1013,210.789238,7.2,864,819,75,1544,644,40.5,23.3,1.7416,59
1.7,1097.930233,210.789238,-200.0,934.059034,838.841682,135,1447.214669,1019.471377,18.145841,49.195886,1.019597,277
4.3,1347,210.789238,23.2,1382,529,113.608264,1961,1543,37.0,23.6,1.4639,254.681129
2.9,1329,375,16.2,1185,768,121,1750,1111,28.4,26.0,0.9922,140
2.172036,1084,210.789238,6.9,852,910,113.608264,1575,959,14.7,63.1,1.0488,254.681129
2.172036,824,210.789238,2.2,602,1138,44,1337,593,21.1,63.8,1.5817,54
0.8,908,210.789238,3.8,701,971,113.608264,1381,704,24.7,36.4,1.1158,254.681129
1.3,943,210.789238,5.3,777,880,113.608264,1333,632,29.2,28.6,1.1423,254.681129
5.5,1431,210.789238,13.5,1100,553,154,1385,1913,9.5,66.2,0.7882,503
2.6,1360,150,11.9,1046,1056,113,1692,1268,13.6,48.9,0.7578,166
1,961,210.789238,5.8,803,852,34,1552,618,37.1,27.2,1.6874,23
1.3,962,210.789238,6.1,816,1044,66,1489,628,25.6,31.5,1.0184,65
0.8,874,210.789238,5.3,776,846,73,1416,873,23.1,49.9,1.3891,99
1.4,1022,210.789238,4.6,744,1224,87,1210,847,16.5,59.2,1.1021,149
2.9,1135,210.789238,13.5,1100,679,146,1161,1273,17.4,23.3,0.4599,460
3.5,1097.930233,210.789238,-200.0,934.059034,838.841682,116,1447.214669,1019.471377,18.145841,49.195886,1.019597,591
0.8,911,210.789238,4.8,751,1036,46,1518,817,14.3,66.2,1.0728,48
2.4,959,210.789238,4.1,717,892,113,939,664,9.8,43.3,0.5238,171
3.4,1304,210.789238,18.2,1244,507,173,1558,1497,15.7,48.8,0.8657,491
0.8,880,210.789238,2.9,649,1056,48,1465,529,26.2,45.7,1.5324,30
2.172036,1097,210.789238,5.3,779,980,113.608264,1565,803,15.5,67.4,1.1780,254.681129
4.7,1290,210.789238,23.6,1393,655,180,2146,1511,30.9,28.2,1.2388,341
2.8,1237,210.789238,9.6,962,685,171,1138,1385,10.3,44.9,0.5612,478
4.9,1539,210.789238,22.7,1371,488,196,1712,1943,15.5,56.2,0.9814,854
1.8,1038,210.789238,7.0,856,801,116,1415,905,17.3,76.3,1.4919,284
3.4,1234,210.789238,18.6,1257,695,162,2019,1349,30.7,32.2,1.3983,212
1.8,1143,210.789238,7.8,890,744,71,1578,848,20.8,73.1,1.7695,224
4.5,1392,210.789238,25.0,1429,469,93,1990,1494,16.3,75.9,1.3991,581
3.8,1478,210.789238,17.8,1234,470,138,1606,1551,8.7,79.4,0.8944,852
1,968,210.789238,4.2,719,1081,76,1388,664,19.2,42.3,0.9339,73
1.2,886,210.789238,5.1,767,1055,79,1532,702,21.6,46.0,1.1742,68
4.9,1557,210.789238,25.1,1432,445,234,1605,2068,5.5,66.1,0.6010,1022
1.7,1248,210.789238,9.0,939,565,93,1458,1229,16.5,68.1,1.2653,281
4.3,1282,210.789238,11.0,1013,545,141,1384,1287,17.4,50.6,0.9989,354
2.172036,1059,210.789238,11.3,1027,1066,113.608264,1521,764,31.3,15.8,0.7106,254.681129
2.172036,1005,210.789238,5.6,792,809,113.608264,1638,725,29.0,51.7,2.0375,254.681129
0.6,947,210.789238,1.6,553,944,69,1110,693,11.6,73.8,1.0054,84
2.3,1176,169,8.4,917,866,95,1560,1151,12.0,67.9,0.9523,157
1.5,1258,210.789238,12.1,1052,551,172,1297,1205,17.8,33.3,0.6741,354
1.5,954,210.789238,7.0,855,792,94,1474,745,25.2,40.8,1.2877,89
2,1076,210.789238,7.9,895,757,86,1492,939,19.3,70.4,1.5578,270
0.7,774,210.789238,2.1,591,1151,42,1044,533,16.1,49.8,0.9021,64
0.1,1075,210.789238,8.1,904,720,74,1692,777,26.4,52.2,1.7708,44
2.4,1310,210.789238,16.5,1194,538,83,1781,1487,24.4,55.4,1.6712,266
3.1,1326,210.789238,16.3,1190,531,127,1509,1391,8.2,74.9,0.8184,624
5.5,1402,210.789238,26.3,1462,449,223,1599,1885,4.1,47.9,0.3959,867
0.2,836,210.789238,4.3,728,1213,28,1353,518,20.6,39.9,0.9597,16
0.4,1078,210.789238,3.9,704,765,145,1077,898,10.2,55.8,0.6927,231
2.3,1100,210.789238,13.7,1108,800,109,1731,932,25.0,30.1,0.9394,148
1.5,1012,210.789238,8.1,904,794,79,1653,695,35.2,31.2,1.7485,65
2.9,1389,199,15.8,1173,898,133,1739,1363,28.0,19.1,0.7098,190
1.2,1031,210.789238,3.0,652,803,101,1256,775,14.4,78.0,1.2741,173
4.3,1319,544,15.8,1172,746,136,1699,1425,15.8,39.8,0.7096,232
1.0,939,210.789238,3.6,687,870,123,981,550,18.9,33.8,0.7312,197
2.172036,925,210.789238,4.7,749,826,113.608264,1482,739,23.5,58.3,1.6672,254.681129
0.5,835,210.789238,2.8,638,997,113.608264,1526,715,24.3,65.1,1.9475,254.681129
4.2,1510,505,19.8,1291,675,94,1949,1435,9.5,69.6,0.8273,342
3.4,1305,210.789238,19.7,1287,525,124,1771,1437,26.2,43.5,1.4591,464
0.6,833,210.789238,1.3,526,1169,94,771,722,0.8,52.8,0.3468,110
1.6,1106,210.789238,4.3,728,722,111,1309,885,14.4,78.6,1.2839,221
2.1,940,210.789238,12.4,1063,848,113,1539,929,35.3,13.8,0.7767,176
2.172036,1020,210.789238,7.1,863,933,113.608264,1492,1074,18.8,45.8,0.9855,254.681129
1.4,923,210.789238,6.0,811,804,69,1434,604,27.8,35.6,1.3116,59
0.4,902,210.789238,1.5,548,1063,49,1024,617,7.7,68.9,0.7280,54
0.4,822,210.789238,2.0,581,1326,47,1256,602,14.2,49.9,0.8025,34
1.4,1023,210.789238,7.4,875,785,71,1590,711,36.4,27.1,1.6226,83
0.7,921,35,1.4,538,1564,113.608264,1224,417,9.5,68.2,0.8091,254.681129
1.7,1236,120,8.5,920,880,94,1641,1012,14.4,58.9,0.9594,164
1.6,1097.930233,210.789238,-200.0,934.059034,838.841682,113.608264,1447.214669,1019.471377,18.145841,49.195886,1.019597,254.681129
1.9,1200,238,8.7,929,879,74,1623,972,26.9,32.1,1.1217,84
2.3,1210,188,9.5,958,933,96,1514,1036,19.2,31.3,0.6887,126
2,973,210.789238,5.4,785,916,127,883,1086,5.2,44.1,0.3939,241
2.172036,1105,210.789238,12.7,1074,712,113.608264,1457,1050,18.2,46.0,0.9538,254.681129
1.6,827,210.789238,3.6,687,1015,123,727,573,1.0,36.6,0.2456,225
2.172036,872,210.789238,2.5,617,1026,86,1456,585,27.2,47.2,1.6803,77
2.172036,1472,210.789238,24.8,1424,499,135,2257,1808,24.8,43.2,1.3387,314
1,1075,39,3.9,703,1156,74,1464,1010,11.9,67.4,0.9375,88
0.5,875,210.789238,5.6,795,928,101,965,932,3.1,56.3,0.4368,160
0.5,902,210.789238,3.5,680,919,11,1535,722,26.3,56.5,1.9027,6
0.3,832,210.789238,4.2,719,1318,59,1299,502,28.7,20.7,0.8024,52
1.6,1243,210.789238,8.4,916,962,61,1669,657,21.2,39.3,0.9791,63
0.7,837,210.789238,1.1,512,1228,79,836,720,3.7,55.8,0.4489,95
1.1,941,210.789238,5.8,800,823,115,917,671,12.6,30.6,0.4443,157
1.9,1029,210.789238,10.1,983,950,97,1470,879,25.1,20.8,0.6516,129
0.8,869,68,2.8,642,1291,62,1288,723,8.1,72.1,0.7798,69
0.6,832,210.789238,2.9,644,990,40,1239,747,17.8,68.1,1.3722,94
2.172036,1031,210.789238,7.7,887,777,113.608264,1665,844,35.6,32.2,1.8408,254.681129
2.4,1098,210.789238,13.0,1084,754,173,1648,985,38.1,16.5,1.0828,191
2.5,1142,210.789238,12.8,1078,670,126,1256,1261,16.4,38.2,0.7081,358
2.3,1205,210.789238,10.5,996,559,122,1456,1101,21.9,45.1,1.1687,289
2.172036,1224,210.789238,19.1,1270,806,113.608264,1739,1113,31.3,16.2,0.7262,254.681129
0.5,778,210.789238,1.2,517,1330,63,890,510,10.2,43.6,0.5405,96
2.2,1098,210.789238,11.0,1015,754,129,1508,996,32.2,24.7,1.1696,250
3.6,1204,210.789238,13.2,1089,601,251,1335,1059,5.6,71.6,0.6556,397
2.172036,681,210.789238,0.4,428,1768,21,817,297,10.7,39.2,0.5045,24
3,1458,150,11.9,1045,974,129,1646,1099,22.2,28.4,0.7516,170
2.172036,1173,210.789238,12.3,1061,650,127,1858,940,33.7,35.1,1.8022,153
8.6,1683,210.789238,43.0,1831,374,272,1964,2331,9.2,39.3,0.4573,1216
1.5,1078,210.789238,5.0,766,692,100,1269,998,14.3,68.5,1.1122,184
0.9,1061,210.789238,5.4,785,766,113.608264,1447,935,21.0,64.4,1.5828,254.681129
1.6,1137,210.789238,9.7,967,687,74,1557,1091,19.4,69.3,1.5418,140
2.8,1054,210.789238,16.5,1195,815,126,1848,1078,35.9,18.9,1.0999,205
4,1325,210.789238,18.9,1266,926,188,1441,1543,32.4,19.8,0.9484,477
2.172036,944,210.789238,8.0,900,809,113.608264,1549,830,22.8,49.8,1.3670,254.681129
3.5,1336,210.789238,21.1,1326,674,125,1923,1255,26.3,27.5,0.9306,188
0.9,831,210.789238,1.3,530,1169,62,893,472,8.5,51.9,0.5766,75
2.172036,1083,210.789238,12.0,1051,939,113.608264,1390,898,32.3,10.0,0.4747,254.681129
2.172036,1432,210.789238,17.8,1234,553,113.608264,1849,1342,22.9,57.9,1.5958,254.681129
2.5,1251,210.789238,11.0,1015,751,127,1453,1070,12.3,78.9,1.1283,475
2.2,1303,210.789238,13.5,1102,536,116,1488,1323,11.8,66.3,0.9174,403
0.7,825,210.789238,4.1,715,1062,49,1462,613,20.0,50.9,1.1794,35
0.8,875,35,2.3,603,1370,48,1206,385,15.1,43.9,0.7487,48
2.172036,1363,210.789238,18.5,1255,573,113.608264,1989,1497,23.7,64.5,1.8682,254.681129
1.0,1011,210.789238,3.6,685,823,99,1054,902,7.6,69.2,0.7238,178
0.5,864,210.789238,2.6,629,1052,42,1558,728,26.9,51.8,1.8050,28
1.1,815,210.789238,4.6,743,1183,21,1095,536,22.1,24.8,0.6514,54
1.3,1147,210.789238,8.2,906,815,80,1687,1126,16.0,65.8,1.1844,152
4.1,1291,210.789238,15.8,1174,567,91,1746,1341,21.7,67.3,1.7256,465
2.3,1183,210.789238,8.7,929,675,246,1037,1309,2.9,49.5,0.3775,433
2.3,1150,211,8.6,925,865,116,1576,820,13.6,61.4,0.9519,152
0.8,954,32,1.7,561,1496,57,1255,612,10.8,57.2,0.7382,43
2,1132,143,8.4,916,920,113,1561,1083,13.9,52.0,0.8231,128
3.2,1166,210.789238,9.8,970,705,165,1136,1306,4.9,67.1,0.5863,487
1.8,1117,210.789238,7.3,871,781,94,1320,986,17.3,57.0,1.1137,182
2.7,1244,210.789238,18.9,1265,640,95,2084,1257,21.3,56.9,1.4226,176
1,917,210.789238,6.7,842,934,51,1656,819,20.3,52.3,1.2367,73
3.6,1256,210.789238,16.7,1201,563,181,1251,1699,7.2,50.6,0.5170,582
2.7,1234,210.789238,10.2,985,815,122,1572,795,30.2,22.6,0.9524,158
1.5,1010,210.789238,7.6,884,719,59,1430,938,16.8,73.3,1.3915,216
2.172036,903,210.789238,5.3,780,975,76,1464,593,35.2,24.1,1.3510,67
0.6,797,210.789238,1.5,543,1235,60,1047,648,12.5,65.9,0.9533,87
5.1,1512,802,27.1,1482,596,118,2189,1605,9.9,64.3,0.7859,308
2.172036,1268,210.789238,8.1,902,906,113.608264,1589,932,23.3,37.1,1.0457,254.681129
1.4,960,210.789238,8.2,909,910,86,1523,675,37.7,16.0,1.0231,70
0.8,786,210.789238,2.2,596,1178,73,937,609,11.0,42.6,0.5595,113
1.5,993,210.789238,4.2,720,891,66,1143,925,8.9,83.0,0.9487,156
2.172036,894,210.789238,6.0,810,892,113.608264,1258,737,16.0,52.6,0.9489,254.681129
0.6,851,210.789238,2.6,627,1129,30,1433,419,31.6,38.9,1.7838,21
0.7,833,210.789238,2.0,584,1144,80,821,463,11.3,32.5,0.4334,107
2.172036,1097.930233,210.789238,-200.0,934.059034,838.841682,113.608264,1447.214669,1019.471377,18.145841,49.195886,1.019597,254.681129
0.9,891,210.789238,4.4,735,878,44,1353,933,16.5,75.5,1.4056,112
1.6,1496,210.789238,18.5,1254,484,217,1472,1881,9.2,67.7,0.7900,643
2.172036,1028,210.789238,6.9,854,776,113.608264,1561,761,29.5,39.0,1.5868,254.681129
1.8,989,210.789238,8.2,906,954,102,1681,826,23.4,44.4,1.2646,118
2.172036,1079,210.789238,10.2,985,758,113.608264,1465,1009,15.3,56.3,0.9684,254.681129
3.6,1012,210.789238,7.1,861,785,119,1133,951,8.5,60.4,0.6713,311
1.4,1101,210.789238,5.9,809,690,150,1123,1201,12.4,52.2,0.7513,224
3.0,1368,210.789238,15.5,1164,524,217,1350,1674,6.3,65.1,0.6237,528
3.1,1295,210.789238,17.0,1211,602,120,1917,1404,30.1,35.8,1.5034,134
4.1,1097.930233,505,-200.0,934.059034,838.841682,127,1447.214669,1019.471377,18.145841,49.195886,1.019597,294
2.3,1142,210.789238,13.8,1109,782,133,1789,1047,40.4,17.2,1.2774,140
2.8,1251,210.789238,15.2,1154,682,148,1955,1111,35.5,27.4,1.5635,184
2.5,1226,210.789238,15.3,1157,683,141,1912,1041,37.2,25.6,1.6014,133
2,1021,210.789238,5.9,808,961,102,1048,1098,7.9,59.2,0.6331,224
0.7,1097.930233,210.789238,-200.0,934.059034,838.841682,53,1447.214669,1019.471377,18.145841,49.195886,1.019597,71
1.7,1061,149,7.7,887,920,88,1462,869,16.3,41.8,0.7712,110
2.3,1097.930233,210.789238,-200.0,934.059034,838.841682,83,1447.214669,1019.471377,18.145841,49.195886,1.019597,158
3.1,1485,210.789238,17.6,1229,477,208,1450,1911,10.0,53.1,0.6495,551
3.2,1271,210.789238,17.2,1217,566,90,1810,1227,20.2,68.9,1.6074,444
3.7,891,210.789238,7.6,882,885,149,950,894,7.8,33.9,0.3594,342
1.7,1197,117,6.5,837,957,118,1498,965,11.5,71.0,0.9582,144
1.5,1164,210.789238,8.2,908,821,102,1574,1019,18.5,50.1,1.0539,90
2.4,1344,132,9.7,968,921,113.608264,1620,1278,11.6,63.4,0.8674,254.681129
2.172036,1204,210.789238,10.1,982,791,113.608264,1739,1067,13.8,72.3,1.1361,254.681129
8.4,1824,210.789238,44.5,1862,340,149,2567,2106,21.0,64.9,1.5987,860
2.172036,997,210.789238,8.0,898,813,97,1613,856,27.7,37.9,1.3842,65
2.172036,958,210.789238,8.0,900,782,113.608264,1493,830,28.1,34.3,1.2821,254.681129
1.4,929,210.789238,6.3,825,992,87,1561,692,22.4,43.6,1.1637,115
0.6,866,210.789238,3.6,686,1135,48,1405,741,12.0,68.0,0.9547,55
3.3,1235,210.789238,12.8,1078,616,166,1265,1519,7.6,65.3,0.6842,505
1.8,1161,173,9.0,938,827,87,1597,1243,16.3,55.3,1.0178,109
0.1,858,210.789238,2.7,634,1053,130,868,566,4.3,50.0,0.4199,189
2.172036,1522,210.789238,26.1,1457,458,113.608264,2043,1611,18.8,73.0,1.5737,254.681129
3.1,1434,210.789238,13.3,1093,561,168,1366,1893,11.7,65.6,0.8980,335
2.4,1097.930233,210.789238,-200.0,934.059034,838.841682,69,1447.214669,1019.471377,18.145841,49.195886,1.019597,169
3.0,1422,210.789238,14.1,1120,476,161,1525,1696,20.9,43.4,1.0618,489
1.8,1105,210.789238,11.4,1027,684,85,1758,1040,28.6,42.3,1.6251,85
0.4,795,210.789238,1.8,569,1178,27,1426,497,25.2,55.0,1.7405,18
1.4,1041,210.789238,5.0,763,790,130,1003,808,8.3,47.8,0.5238,196
2.1,901,210.789238,6.7,843,1061,121,907,751,9.8,30.3,0.3658,309
2.172036,1140,210.789238,14.0,1117,711,113.608264,1690,1046,33.2,33.8,1.6900,254.681129
2.1,1309,210.789238,8.9,937,905,97,1672,1036,15.9,57.7,1.0356,122
1.9,1177,117,7.5,880,927,104,1552,776,10.9,76.4,0.9953,146
2.172036,1365,210.789238,14.8,1143,655,113.608264,1796,1394,24.2,61.6,1.8381,254.681129
1.9,1046,150,7.6,883,1051,101,1357,765,17.8,28.4,0.5737,113
2.172036,1277,210.789238,12.3,1061,612,113.608264,1691,1243,20.2,65.6,1.5368,254.681129
2.5,1277,210.789238,11.8,1043,614,99,1631,1155,25.0,50.1,1.5630,306
2.6,1053,210.789238,15.8,1173,785,140,1808,981,34.0,20.8,1.0898,189
2.172036,1915,210.789238,45.9,1889,340,186,2603,2110,24.8,53.9,1.6683,1052
2.172036,720,210.789238,1.4,540,1296,113.608264,938,613,4.4,71.4,0.6024,254.681129
2.172036,1121,210.789238,11.1,1020,893,113.608264,1585,916,28.3,23.9,0.9060,254.681129
