CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
2.142522,1125,233.426724,16.6,1199,601,97,1850,1304,21.6,40.9,1.0468,171
4.5,1657,523,23.2,1384,579,109,2176,1600,12.8,71.0,1.0428,352
1.7,1158,233.426724,9.8,970,664,73,1509,1202,20.3,68.1,1.6009,196
0.9,948,233.426724,3.7,697,983,53,1475,506,27.2,45.9,1.6316,44
2,1104,233.426724,11.4,1028,696,109,1263,1227,15.4,43.0,0.7483,279
1.7,1124,233.426724,11.2,1021,745,119,1735,827,38.1,22.6,1.4868,115
0.2,787,233.426724,1.6,549,1366,43,1317,596,14.3,61.9,1.0031,28
5.9,1341,233.426724,31.0,1575,503,183,1778,1571,11.3,50.9,0.6790,742
2.142522,967,233.426724,5.4,785,879,113.096025,1326,766,14.5,81.3,1.3399,241.724316
1.6,917,233.426724,3.9,708,972,163,787,670,5.0,31.1,0.2730,248
3,1303,437,14.8,1143,748,114,1734,1228,21.5,30.4,0.7677,170
1,840,233.426724,3.0,649,1044,79,869,799,3.3,53.5,0.4180,126
6.8,1578,233.426724,32.3,1605,429,211,2032,1643,9.9,83.4,1.0194,1247
2.142522,981,233.426724,10.1,983,759,113.096025,1370,942,14.8,56.3,0.9459,241.724316
1.1,1024,233.426724,6.3,828,936,52,1601,641,29.1,35.1,1.3919,46
2.142522,905,233.426724,5.1,766,842,113.096025,1438,818,22.9,56.2,1.5522,241.724316
5.8,1512,233.426724,26.4,1463,435,189,1720,1802,7.9,77.1,0.8223,765
3.4,1403,233.426724,25.6,1443,508,142,2234,1811,25.2,38.6,1.2215,313
4,1409,233.426724,23.6,1393,484,157,1874,1709,24.6,47.1,1.4378,546
1.7,1144,233.426724,11.0,1014,712,86,1744,1146,29.0,36.6,1.4431,110
1.6,1075,233.426724,7.5,878,734,78,1495,948,17.7,78.8,1.5855,169
2.142522,1100.524233,233.426724,-200.0,938.447755,832.57092,113.096025,1453.531792,1024.248555,18.240418,49.181414,1.016622,241.724316
2.6,1083,233.426724,13.3,1094,706,113.096025,1537,926,29.6,24.3,0.9889,241.724316
1.8,1062,233.426724,9.8,969,729,113.096025,1459,782,37.1,21.2,1.3107,241.724316
2.5,1185,233.426724,5.9,807,685,113.096025,1051,1467,5.0,66.3,0.5811,241.724316
0.8,969,48,2.7,636,1271,64,1309,684,14.0,51.3,0.8163,47
2.142522,1087,233.426724,12.2,1055,908,113.096025,1562,818,28.0,21.0,0.7814,241.724316
0.7,877,233.426724,1.3,526,1171,55,1023,496,11.7,64.6,0.8888,63
2.142522,791,233.426724,2.6,627,1069,38,1306,709,17.2,74.0,1.4388,72
2.142522,1261,233.426724,14.5,1134,557,113.096025,2015,1388,24.3,58.0,1.7429,241.724316
2.2,1189,233.426724,11.3,1025,626,135,1316,1332,14.2,54.1,0.8707,319
1.2,1015,233.426724,4.6,743,851,138,981,597,22.8,21.7,0.5945,190
4,1209,233.426724,18.8,1262,618,135,1708,1392,16.9,50.3,0.9580,614
2.142522,1289,233.426724,17.2,1217,599,113.096025,1975,1374,24.1,65.5,1.9371,241.724316
2.1,1304,155,11.1,1019,852,103,1731,1272,14.1,65.7,1.0494,127
0.5,904,233.426724,1.3,530,1079,60,846,438,6.4,50.2,0.4850,79
2.142522,879,233.426724,5.2,775,899,113.096025,1407,657,33.4,25.1,1.2665,241.724316
1.1,837,233.426724,3.7,693,1096,7,1178,584,15.4,53.6,0.9326,26
2.2,1151,129,8.3,911,935,113.096025,1501,1075,8.2,66.7,0.7276,241.724316
2.7,1225,233.426724,10.1,982,656,89,1358,1236,11.2,78.3,1.0415,359
2.3,1100.524233,319,-200.0,938.447755,832.57092,93,1453.531792,1024.248555,18.240418,49.181414,1.016622,131
2.142522,1199,233.426724,14.6,1138,581,113.096025,1452,1203,14.4,49.2,0.8027,241.724316
0.9,1005,233.426724,3.4,679,875,67,1120,745,10.7,69.5,0.8919,89
0.8,903,233.426724,5.8,803,819,58,1471,853,21.8,55.5,1.4323,87
1.0,1174,233.426724,6.7,842,723,127,1286,975,9.9,81.0,0.9885,273
2.2,1232,233.426724,12.4,1062,787,117,1707,1092,26.1,30.0,0.9972,155
1,935,233.426724,5.4,786,964,71,1389,954,17.4,43.4,0.8553,55
2.2,1314,107,9.7,966,897,89,1710,1235,11.3,70.2,0.9401,228
2.142522,1250,233.426724,10.7,1003,647,113.096025,1638,1217,23.5,54.5,1.5553,241.724316
2.4,1223,308,12.7,1075,818,112,1678,1198,19.3,34.2,0.7566,164
2.4,1104,233.426724,14.8,1143,747,147,1840,896,37.2,21.6,1.3514,133
3.0,1226,233.426724,15.3,1157,552,125,1464,1201,6.3,77.4,0.7452,419
0.1,781,233.426724,2.9,645,1295,45,1320,575,17.3,47.6,0.9295,32
2.142522,1001,233.426724,5.7,799,829,72,1619,859,22.7,68.4,1.8627,67
2.142522,934,233.426724,5.0,763,872,113.096025,1435,567,33.6,28.9,1.4792,241.724316
2.142522,1228,233.426724,22.4,1362,575,113.096025,1543,1399,4.9,70.7,0.6193,241.724316
6.2,1739,233.426724,21.3,1333,460,174,1689,1832,11.3,78.3,1.0455,821
1.3,1179,233.426724,4.5,738,680,89,1335,956,15.9,77.3,1.3838,174
3.1,1284,233.426724,16.8,1204,599,167,1337,1531,3.9,57.3,0.4661,552
4.2,1129,233.426724,18.5,1255,634,206,1370,1365,14.8,29.6,0.4965,648
2.5,1236,233.426724,10.9,1011,631,91,1706,1305,23.7,68.2,1.9739,320
3.4,1483,233.426724,17.4,1222,597,109,2054,1529,17.4,68.9,1.3557,318
1.1,903,233.426724,5.0,765,1035,81,1317,712,20.7,49.7,1.1970,176
0.9,1004,233.426724,2.9,646,823,111,1054,989,11.3,58.0,0.7742,166
0.9,847,233.426724,5.5,788,1203,85,1162,598,22.3,17.0,0.4513,112
1.4,1100.524233,233.426724,-200.0,938.447755,832.57092,71,1453.531792,1024.248555,18.240418,49.181414,1.016622,83
3.8,1213,233.426724,21.6,1341,683,143,2090,1601,28.8,30.2,1.1761,210
2.7,1248,233.426724,11.9,1046,588,144,1404,1316,13.4,65.3,0.9967,357
1.5,1045,233.426724,9.0,940,822,94,1658,920,27.4,33.4,1.2022,90
1.4,1161,70,8.1,904,947,107,1502,1240,14.3,55.4,0.8975,92
2.142522,1428,233.426724,20.9,1321,544,113.096025,1779,1621,18.6,57.2,1.2146,241.724316
0.2,698,233.426724,0.4,424,1665,18,903,339,10.8,50.9,0.6570,20
0.8,880,233.426724,2.5,618,1023,87,893,928,3.1,59.7,0.4604,125
2.142522,930,233.426724,4.6,741,849,48,1392,843,19.6,71.3,1.6120,125
3.1,1380,233.426724,15.7,1170,477,166,1566,1656,20.2,42.1,0.9840,473
0.9,895,233.426724,6.4,831,946,83,1473,566,31.2,23.4,1.0487,66
2.4,1159,233.426724,12.3,1061,812,122,1648,1174,22.2,33.4,0.8806,138
2.142522,1115,233.426724,12.1,1053,686,141,1722,1086,34.8,26.0,1.4241,158
7.3,1821,233.426724,35.4,1673,371,215,2119,2201,13.6,71.0,1.1018,1201
2.142522,1045,233.426724,7.0,857,994,113.096025,1308,598,33.9,21.2,1.0989,241.724316
3.9,1463,233.426724,23.2,1383,440,181,1636,1727,22.7,25.5,0.6944,545
3.5,1268,233.426724,14.4,1128,573,173,1255,1533,10.8,40.3,0.5201,539
1.0,1283,233.426724,7.7,887,607,160,1238,1231,13.5,51.6,0.7931,362
1.7,1102,233.426724,7.6,884,719,99,1218,940,6.0,78.5,0.7377,284
0.9,872,233.426724,4.1,718,981,71,1223,872,16.3,56.8,1.0470,106
1.5,1011,233.426724,4.3,725,852,142,1050,773,4.2,78.2,0.6506,189
2.142522,1066,233.426724,6.3,827,751,113.096025,1479,1024,20.1,65.9,1.5321,241.724316
2.142522,1418,233.426724,11.2,1023,785,113.096025,1720,1410,19.7,43.3,0.9837,241.724316
2.142522,855,25,0.8,478,1701,31,1261,401,10.1,76.8,0.9483,20
2.1,1112,233.426724,14.3,1128,675,99,1771,1440,26.9,32.6,1.1381,117
0.7,939,233.426724,2.5,620,905,88,1095,813,10.9,69.2,0.9033,151
2.142522,1202,233.426724,10.3,989,775,113.096025,1506,1303,24.0,40.8,1.1993,241.724316
2.142522,922,233.426724,6.1,818,826,113.096025,1454,848,25.7,38.5,1.2548,241.724316
2.142522,1512,233.426724,29.1,1530,527,113.096025,2326,1725,20.0,45.6,1.0524,241.724316
2.142522,854,233.426724,2.9,645,954,113.096025,1399,602,22.5,60.9,1.6424,241.724316
0.6,914,233.426724,4.3,725,949,49,1550,780,21.2,56.8,1.4094,38
1.7,1262,233.426724,8.3,911,948,99,1545,1062,13.1,64.2,0.9606,95
1.1,954,233.426724,3.2,665,916,100,1119,777,11.3,69.8,0.9320,152
0.4,835,233.426724,1.7,560,1409,49,1317,407,16.2,53.7,0.9799,41
2,1020,233.426724,11.8,1042,788,112,1401,927,24.2,27.2,0.8128,251
1.4,965,233.426724,8.3,910,1056,81,1389,643,28.2,19.4,0.7303,79
4.0,1384,233.426724,19.8,1290,475,144,1571,1568,10.8,69.5,0.8995,523
1.2,975,233.426724,3.3,670,943,105,910,616,6.9,48.7,0.4874,129
2.1,1422,233.426724,15.8,1175,474,163,1647,1483,21.1,47.8,1.1813,471
8,2040,685,39.2,1754,542,187,2679,2122,20.4,42.5,1.0086,404
3.0,1100.524233,233.426724,-200.0,938.447755,832.57092,149,1453.531792,1024.248555,18.240418,49.181414,1.016622,436
1.2,906,233.426724,5.5,786,1026,73,1538,633,23.9,42.1,1.2335,95
2.3,1355,233.426724,16.6,1198,564,109,1905,1714,27.7,41.9,1.5370,129
2.5,1180,233.426724,7.9,894,636,187,1200,1372,17.5,40.7,0.8073,355
3.1,1210,233.426724,15.1,1151,569,143,1428,1345,11.3,60.1,0.8022,406
0.6,821,233.426724,2.4,614,1309,49,1350,430,22.4,39.0,1.0400,45
4.2,1440,233.426724,20.6,1312,537,120,1657,1515,9.6,80.8,0.9687,760
2.142522,809,233.426724,3.1,659,1074,113.096025,1161,550,14.8,58.4,0.9777,241.724316
0.5,907,233.426724,1.0,502,1129,49,947,399,3.9,81.5,0.6653,50
2.142522,940,233.426724,4.0,712,961,113.096025,1499,848,20.6,76.2,1.8272,241.724316
3.1,1241,233.426724,18.5,1254,693,145,1735,1149,34.3,24.7,1.3154,360
2.142522,765,233.426724,2.3,609,1304,57,1319,581,16.4,52.4,0.9709,48
3.9,1352,233.426724,14.6,1137,567,174,1234,2016,5.1,59.0,0.5248,610
1.7,1301,233.426724,7.1,862,914,93,1633,1114,16.3,59.0,1.0868,123
2.142522,873,233.426724,3.3,668,911,113.096025,1354,744,23.1,55.0,1.5357,241.724316
4.5,1564,233.426724,23.0,1379,552,109,2306,1393,16.6,78.0,1.4572,302
1.2,883,233.426724,5.2,773,1062,72,1514,621,21.8,45.6,1.1763,59
1.2,1100.524233,233.426724,-200.0,938.447755,832.57092,83,1453.531792,1024.248555,18.240418,49.181414,1.016622,222
0.4,802,233.426724,3.0,651,1206,34,1282,403,32.4,19.3,0.9220,22
2,964,233.426724,8.7,928,871,167,1130,936,10.7,37.9,0.4870,480
3.5,1309,233.426724,17.1,1212,1267,182,1533,1556,13.8,63.6,0.9959,737
2.142522,837,233.426724,5.9,809,940,78,1355,615,25.2,27.7,0.8740,60
2.142522,1055,233.426724,5.6,795,800,113.096025,1476,927,20.4,64.1,1.5178,241.724316
1.4,1058,92,6.3,824,993,99,1411,971,14.1,46.0,0.7363,95
0.4,877,233.426724,4.0,711,1018,45,1475,580,21.7,52.0,1.3313,41
1.7,1071,233.426724,8.9,936,695,63,1516,1249,17.9,72.4,1.4758,209
6.1,1458,233.426724,20.4,1307,497,165,1483,2103,6.1,60.5,0.5719,706
2.142522,1100.524233,233.426724,-200.0,938.447755,832.57092,113.096025,1453.531792,1024.248555,18.240418,49.181414,1.016622,241.724316
3.4,1378,233.426724,17.7,1229,511,99,1820,1466,21.8,69.6,1.7900,405
2.6,1100.524233,262,-200.0,938.447755,832.57092,121,1453.531792,1024.248555,18.240418,49.181414,1.016622,219
2.6,1147,233.426724,15.6,1168,858,165,1492,1118,33.3,18.9,0.9536,417
0.8,853,233.426724,5.0,762,1134,86,1184,646,16.5,24.9,0.4642,76
1.9,1195,233.426724,8.0,898,933,105,1594,1098,17.0,51.7,0.9914,122
2.2,1025,233.426724,8.3,913,724,162,1035,814,13.4,29.0,0.4436,272
4.6,1446,233.426724,25.2,1434,522,190,2075,1619,31.6,34.8,1.5925,442
1.6,981,233.426724,6.2,820,807,168,876,784,12.2,21.4,0.3033,265
1.5,878,233.426724,10.6,1000,880,138,942,936,14.8,15.6,0.2615,306
3.4,1100.524233,233.426724,-200.0,938.447755,832.57092,177,1453.531792,1024.248555,18.240418,49.181414,1.016622,836
2.4,1150,233.426724,15.8,1173,608,101,1711,1195,20.0,63.3,1.4622,266
1.8,991,233.426724,8.9,937,874,75,1581,644,15.1,54.5,0.9309,91
2.2,1069,233.426724,4.5,737,792,125,946,1114,2.6,67.5,0.5034,257
5,1569,233.426724,29.8,1547,435,144,2016,1736,24.7,43.6,1.3396,601
0.7,1180,233.426724,6.7,846,646,137,1206,791,14.2,51.5,0.8313,246
0.5,826,233.426724,0.9,488,1187,29,895,322,13.6,46.7,0.7245,30
3.3,1390,233.426724,16.4,1191,759,135,1879,1268,14.5,54.4,0.8917,218
2.3,1215,233.426724,14.0,1116,784,125,1715,852,31.6,21.0,0.9590,116
2,974,233.426724,11.1,1019,769,177,1122,1159,6.3,44.8,0.4310,412
2.142522,1011,233.426724,9.2,947,759,113.096025,1425,953,12.6,73.6,1.0699,241.724316
1.4,985,233.426724,8.5,919,918,90,1540,737,36.3,17.5,1.0411,89
1.8,1100,233.426724,9.1,944,730,113.096025,1524,882,32.8,28.2,1.3842,241.724316
2.142522,1483,233.426724,17.1,1213,764,113.096025,1798,1249,23.7,28.6,0.8273,241.724316
2,1300,204,11.8,1043,777,107,1659,1375,18.8,47.7,1.0221,110
2.2,838,233.426724,3.8,699,1015,89,944,546,9.4,44.9,0.5296,152
1.1,975,233.426724,5.7,798,939,55,1576,570,32.8,28.9,1.4120,51
0.8,1033,233.426724,3.8,701,782,137,883,1206,3.2,52.4,0.4071,224
2.8,1100.524233,278,-200.0,938.447755,832.57092,127,1453.531792,1024.248555,18.240418,49.181414,1.016622,166
1.5,914,233.426724,6.7,845,972,82,1583,703,22.3,44.9,1.1973,93
2.1,1333,233.426724,10.3,989,885,121,1621,1194,14.5,57.8,0.9456,129
0.7,949,233.426724,1.6,552,1035,81,919,531,8.8,50.7,0.5752,98
3,1102,233.426724,14.8,1141,648,103,1594,1114,17.9,57.8,1.1751,435
2.142522,847,233.426724,3.8,698,1013,113.096025,1174,719,15.2,55.5,0.9521,241.724316
4.9,1529,233.426724,29.0,1526,476,149,2559,1763,27.4,45.5,1.6396,300
1.9,1085,233.426724,12.7,1075,767,110,1786,913,34.4,22.5,1.2050,126
5.8,1399,233.426724,30.3,1558,473,113.096025,2052,1652,28.0,29.1,1.0846,241.724316
5.1,1667,233.426724,26.4,1464,683,168,2118,1588,20.7,31.1,0.7523,280
2.142522,1231,233.426724,12.8,1077,602,113.096025,1580,1379,21.8,59.9,1.5492,241.724316
3.3,1361,233.426724,16.3,1189,549,120,1776,1351,25.6,48.3,1.5641,420
2.6,1125,233.426724,11.3,1025,653,207,1147,1200,7.7,41.9,0.4409,356
0.3,781,233.426724,0.3,409,1664,25,669,252,3.6,50.3,0.4022,25
-200.0,818,233.426724,0.8,473,1257,41,898,323,13.7,48.8,0.7606,47
1,919,233.426724,5.9,807,967,66,1598,775,22.0,52.8,1.3752,48
1.8,1072,233.426724,7.9,894,893,74,1646,1118,17.1,60.4,1.1633,76
1.4,1070,233.426724,10.6,1000,801,115,1538,1039,40.3,15.8,1.1604,147
0.5,822,233.426724,2.4,612,1094,113.096025,1254,594,21.8,51.4,1.3272,241.724316
2,1083,233.426724,13.4,1097,765,125,1810,847,37.6,21.1,1.3478,117
5.3,1658,233.426724,27.1,1482,419,186,1893,2030,14.2,67.8,1.0879,898
2.142522,887,233.426724,4.7,748,1141,34,1560,596,29.6,33.4,1.3581,36
0.9,941,233.426724,4.8,753,1173,56,1311,468,30.6,19.4,0.8348,45
2.7,1390,230,11.4,1028,829,126,1730,1002,9.6,81.1,0.9720,197
1.5,997,233.426724,9.8,971,993,128,1573,930,23.6,30.1,0.8663,127
0.6,1100.524233,233.426724,-200.0,938.447755,832.57092,100,1453.531792,1024.248555,18.240418,49.181414,1.016622,120
2.1,1106,233.426724,6.8,850,727,219,997,1281,3.1,57.8,0.4462,373
3.3,1218,233.426724,16.6,1198,671,183,1907,1413,32.6,28.0,1.3566,280
2.7,1149,233.426724,13.4,1096,639,178,1219,1476,10.5,34.7,0.4393,474
0.6,713,233.426724,1.4,539,1593,62,829,380,12.2,31.8,0.4514,110
3.0,1100.524233,233.426724,-200.0,938.447755,832.57092,235,1453.531792,1024.248555,18.240418,49.181414,1.016622,812
2.142522,1234,233.426724,15.2,1154,596,173,1965,1204,32.8,36.9,1.8030,211
4.2,1435,233.426724,23.4,1387,544,86,2140,1467,19.9,74.3,1.7083,664
-200.0,769,233.426724,0.3,412,1481,28,727,326,4.4,42.2,0.3571,28
4,1309,233.426724,21.3,1333,537,127,1555,1411,4.4,81.3,0.6890,911
2,1125,233.426724,11.6,1035,728,109,1726,1150,26.7,35.8,1.2318,122
2.4,1215,233.426724,12.3,1062,794,119,1650,1381,25.3,27.0,0.8565,199
2.6,1107,233.426724,7.4,874,721,187,984,1208,5.7,42.1,0.3883,326
5.5,1100.524233,233.426724,-200.0,938.447755,832.57092,236,1453.531792,1024.248555,18.240418,49.181414,1.016622,1182
3.1,1365,233.426724,16.4,1192,492,128,1593,1486,13.8,66.4,1.0451,340
1.5,937,233.426724,7.8,890,970,113.096025,1625,877,20.7,50.0,1.2030,241.724316
5.1,1535,233.426724,31.2,1578,440,150,2125,1921,25.7,45.6,1.4870,583
1.1,1044,233.426724,2.7,630,845,119,1099,809,11.8,67.9,0.9362,160
4.4,1406,233.426724,27.2,1483,478,139,1767,1708,7.6,70.6,0.7371,581
2.3,1220,233.426724,13.6,1105,643,100,1838,1318,30.4,35.4,1.5144,116
1.1,883,233.426724,5.3,778,1130,57,1545,608,25.9,36.9,1.2133,61
3.1,1390,386,13.5,1100,755,119,1799,1192,14.9,59.3,0.9974,195
2.142522,1152,233.426724,13.5,1099,908,113.096025,1706,954,28.5,25.8,0.9931,241.724316
3.3,1111,233.426724,11.4,1030,751,166,1033,1271,5.1,40.7,0.3621,427
1.2,986,233.426724,5.5,790,869,70,1422,853,26.3,33.1,1.1199,57
1.8,1100.524233,233.426724,-200.0,938.447755,832.57092,194,1453.531792,1024.248555,18.240418,49.181414,1.016622,295
0.2,912,233.426724,3.7,692,923,128,1020,713,6.4,67.4,0.6537,194
3,1203,233.426724,10.3,988,658,113,1350,1315,10.2,78.4,0.9757,412
5.9,1495,233.426724,23.3,1386,457,177,1736,1734,12.0,67.5,0.9467,782
0.5,878,233.426724,1.0,496,1182,54,782,451,6.0,42.9,0.4040,54
1.7,1089,87,7.6,884,1006,101,1487,975,12.6,54.2,0.7881,89
2.142522,839,233.426724,2.3,604,1097,113.096025,1259,605,15.2,79.4,1.3605,241.724316
2.142522,1143,233.426724,11.8,1043,643,113.096025,1747,1079,29.9,39.6,1.6397,241.724316
2.2,1100.524233,233.426724,-200.0,938.447755,832.57092,138,1453.531792,1024.248555,18.240418,49.181414,1.016622,329
-200.0,762,233.426724,0.4,434,1556,60,763,318,3.9,47.3,0.3862,77
2.3,1159,233.426724,15.1,1151,579,63,2005,1206,24.3,63.3,1.8929,143
2.142522,1209,233.426724,16.4,1193,753,113.096025,1737,1310,19.8,39.5,0.9016,241.724316
4.8,1494,233.426724,26.2,1460,420,227,1682,1827,21.0,28.0,0.6904,641
2.2,1247,233.426724,10.3,989,557,143,1383,1183,22.2,36.2,0.9560,301
2.4,1123,233.426724,9.9,973,690,108,1520,999,17.3,79.9,1.5643,351
1.5,1047,233.426724,6.7,844,784,196,979,987,6.1,39.9,0.3781,363
0.8,861,51,2.2,601,1351,51,1225,439,15.4,43.0,0.7482,39
2.142522,814,233.426724,2.0,587,1146,68,876,840,4.2,54.8,0.4571,81
6.6,1705,233.426724,30.5,1562,473,232,1988,2197,14.9,64.9,1.0929,1172
1.1,1016,233.426724,2.9,647,906,119,997,649,7.1,62.6,0.6341,154
2.7,1210,219,12.4,1062,886,125,1586,981,15.8,36.1,0.6440,165
2.142522,949,233.426724,10.7,1003,830,113,1473,730,35.3,15.0,0.8463,109
0.7,885,233.426724,3.0,655,996,68,1015,848,6.6,75.3,0.7378,145
2.2,1076,233.426724,12.2,1057,778,140,1633,1076,36.2,18.0,1.0636,189
1.7,1042,233.426724,9.0,939,917,89,1744,860,30.4,31.3,1.3331,108
2.5,1137,233.426724,17.8,1234,749,104,1824,990,23.4,32.0,0.9100,132
2.6,1194,233.426724,9.3,950,667,100,1433,1043,14.4,82.7,1.3496,434
2.142522,908,233.426724,9.6,962,877,95,1409,665,34.6,15.5,0.8435,88
1.2,981,233.426724,7.1,860,812,101,1298,1059,20.3,47.8,1.1281,150
2.142522,942,233.426724,6.3,825,870,113.096025,1450,995,23.8,41.8,1.2149,241.724316
1.5,1166,78,7.7,885,1005,85,1551,1075,10.6,63.3,0.8067,139
2.3,1296,233.426724,11.0,1014,543,142,1401,1305,22.9,35.2,0.9694,323
0.5,692,233.426724,1.1,507,1483,44,811,353,10.6,34.9,0.4455,65
1.4,1050,233.426724,7.7,887,770,54,1696,820,29.4,50.0,2.0181,59
1.4,1217,233.426724,6.7,846,650,136,1120,1481,2.9,75.6,0.5742,263
1.0,984,233.426724,3.7,694,881,116,1032,711,13.7,42.9,0.6687,141
2.7,1183,233.426724,8.8,930,669,112,1210,1179,7.6,73.0,0.7629,317
1.4,996,233.426724,9.5,959,779,117,1636,684,38.0,22.2,1.4483,80
2.142522,1141,233.426724,14.4,1128,902,113.096025,1738,1009,28.3,25.0,0.9495,241.724316
1.1,959,233.426724,6.8,848,859,84,1572,739,25.0,41.6,1.3010,91
2,1053,233.426724,8.3,911,949,91,1603,683,25.5,33.5,1.0767,98
6.2,1570,233.426724,35.9,1684,494,168,2289,1716,29.0,36.6,1.4452,597
2.5,1277,203,9.3,952,802,111,1607,1284,14.9,59.1,0.9928,144
2.8,1353,320,13.4,1096,774,130,1783,1159,11.7,69.1,0.9497,195
0.9,1008,233.426724,7.1,861,858,149,991,1229,6.6,44.1,0.4333,260
2.142522,984,233.426724,5.0,763,1054,113.096025,1472,641,18.8,50.1,1.0769,241.724316
0.7,882,233.426724,4.0,711,936,113.096025,1310,741,22.9,46.5,1.2861,241.724316
1.2,1032,233.426724,7.6,883,718,42,1742,1051,23.4,65.7,1.8720,106
0.3,902,233.426724,4.2,721,924,133,900,666,5.7,43.1,0.3984,203
2.142522,1196,233.426724,13.1,1086,594,113.096025,1659,1224,18.5,74.4,1.5661,241.724316
2.142522,753,233.426724,1.7,562,1420,24,1414,454,18.6,64.5,1.3655,17
0.7,956,233.426724,5.4,784,928,62,1634,934,25.3,47.6,1.5108,57
0.5,840,233.426724,2.0,586,1154,34,1499,492,26.1,60.3,2.0120,25
1.6,1032,233.426724,8.3,912,764,71,1661,826,34.3,31.5,1.6745,72
2.9,1311,233.426724,15.9,1178,574,111,1769,1208,20.2,66.9,1.5643,366
0.9,913,233.426724,3.8,701,926,72,1219,750,12.0,80.1,1.1231,181
1.9,922,233.426724,11.8,1042,887,132,1744,832,31.3,24.1,1.0816,152
1.9,1200,233.426724,6.8,847,636,151,1297,1132,13.6,63.4,0.9794,273
0.7,867,233.426724,2.5,618,1042,113.096025,1231,488,27.0,34.3,1.2089,241.724316
0.6,861,233.426724,1.2,518,1141,113.096025,738,482,3.9,39.9,0.3250,241.724316
1.2,1075,93,5.4,782,941,77,1505,988,11.6,76.4,1.0415,97
0.9,940,233.426724,3.1,656,913,91,1052,471,22.6,33.2,0.9007,134
3.4,1162,233.426724,12.6,1070,625,189,1229,1237,8.6,48.2,0.5385,399
1.4,1032,233.426724,3.6,687,867,89,1109,878,9.8,70.7,0.8571,142
2.3,857,233.426724,3.9,708,972,93,983,581,9.7,49.8,0.5998,162
1.4,912,233.426724,4.4,731,912,162,811,684,9.6,27.7,0.3308,339
3.2,1315,459,14.8,1142,724,126,1807,1161,15.6,50.7,0.8947,178
1.8,961,233.426724,5.3,779,917,115,960,983,1.2,61.4,0.4159,267
1,849,233.426724,3.5,682,1215,72,1378,472,20.3,42.6,1.0045,67
2.142522,871,233.426724,2.6,628,1118,113.096025,1228,557,16.5,68.5,1.2753,241.724316
1.3,1053,233.426724,8.8,933,743,72,1658,1257,27.7,40.5,1.4835,72
2.8,1128,233.426724,14.3,1126,725,136,1856,1316,27.1,31.7,1.1147,269
2.142522,997,233.426724,5.5,788,1014,113.096025,1482,644,16.9,53.2,1.0179,241.724316
3.3,1082,233.426724,18.9,1266,788,124,1910,1139,33.5,19.9,1.0112,227
4.5,1464,233.426724,22.3,1358,477,169,1719,1711,12.3,72.5,1.0331,732
1.6,1000,233.426724,8.5,918,881,67,1661,802,17.5,63.9,1.2667,68
0.8,1217,233.426724,7.1,861,642,135,1234,898,16.4,43.5,0.8055,282
1.4,939,233.426724,6.8,849,804,83,1479,650,26.3,37.3,1.2555,72
2.8,1157,233.426724,14.5,1131,623,113,1675,1157,19.6,69.7,1.5675,370
1.7,977,233.426724,8.3,913,744,81,1512,977,24.7,41.8,1.2839,104
2,1167,190,14.4,1128,829,89,1716,1040,25.6,25.5,0.8234,104
2.2,1085,233.426724,9.7,967,943,108,1321,976,14.9,58.4,0.9839,241
2.142522,910,233.426724,5.2,773,842,113.096025,1303,851,14.0,76.6,1.2202,241.724316
0.7,958,233.426724,2.2,601,947,79,1054,659,13.0,61.2,0.9105,96
2.8,1232,233.426724,8.8,931,674,166,1171,1627,8.9,54.6,0.6226,451
3.0,990,233.426724,10.0,978,751,191,928,1131,9.7,20.6,0.2488,390
0.6,936,233.426724,4.0,713,883,26,1584,723,23.5,63.6,1.8223,21
1.5,1033,233.426724,8.4,917,882,95,1617,905,17.2,52.3,1.0169,118
2.7,1234,233.426724,12.3,1060,509,153,1504,1251,18.3,54.8,1.1403,349
2.6,1138,233.426724,14.8,1141,671,104,1927,1197,21.5,51.8,1.3129,199
2.2,1051,233.426724,13.3,1094,646,108,1675,966,32.4,26.3,1.2594,224
3.3,1413,233.426724,19.6,1285,518,101,1883,1505,26.4,45.8,1.5530,412
2.142522,843,233.426724,4.7,748,999,113.096025,1179,505,22.1,35.2,0.9253,241.724316
0.6,825,233.426724,4.0,709,1050,74,1491,813,19.3,51.4,1.1364,68
1.2,1054,233.426724,5.5,786,766,123,1129,699,4.2,80.9,0.6742,183
2.142522,1083,233.426724,10.3,988,859,113.096025,1643,1004,21.9,37.2,0.9683,241.724316
0.3,1079,233.426724,6.0,812,782,113.096025,1158,1158,7.8,81.3,0.8631,241.724316
4,1439,233.426724,18.9,1267,522,179,1586,1852,14.9,57.0,0.9564,854
2.142522,1033,233.426724,6.0,810,969,113.096025,1526,864,16.8,61.0,1.1599,241.724316
2,1133,203,10.9,1012,806,108,1608,1054,17.9,43.5,0.8840,111
8.3,1623,233.426724,29.8,1547,414,188,2040,1883,16.2,62.6,1.1455,832
1.5,951,233.426724,7.4,875,856,68,1406,600,34.9,20.9,1.1463,51
2.142522,1018,233.426724,7.5,880,865,86,1421,613,40.1,15.2,1.1065,67
1.6,856,233.426724,4.4,734,1041,121,853,781,12.5,24.0,0.3462,263
