CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
1.9,1033,-200,6.2,820,740,198,1114,870,4.3,79.8,0.6706,360
2.1,1150,-200,7.8,891,684,179,1198,1002,13.9,43.8,0.6937,331
2.1,1033,-200,11.7,1038,802,111,1690,826,36.2,18.6,1.0945,127
0.6,766,-200,1.2,515,1327,69,642,322,1.0,37.4,0.2487,86
-200,1180,-200,11.0,1014,826,-200,1595,1036,18.7,34.8,0.7436,-200
1,970,89,4.0,708,1121,55,1435,842,10.2,73.4,0.9129,81
0.4,843,-200,0.5,443,1490,34,730,262,5.2,57.2,0.5094,35
-200,1110,-200,13.3,1093,961,-200,1661,1091,21.3,33.0,0.8284,-200
-200,1469,-200,14.3,1128,762,-200,1870,1207,18.1,51.3,1.0587,-200
-200,984,-200,5.7,800,836,-200,1607,610,30.8,43.1,1.8761,-200
3.4,1503,485,16.8,1203,651,126,1863,1502,21.2,50.8,1.2631,162
1.2,1208,-200,9.6,964,602,127,1305,1350,12.0,66.6,0.9293,399
1.7,1093,-200,9.1,944,711,85,1655,785,29.5,42.7,1.7316,71
-200,1114,-200,12.3,1059,792,-200,1704,1182,16.8,50.4,0.9545,-200
1.9,1078,-200,9.8,971,752,105,1694,1065,25.4,43.0,1.3700,107
1.3,1012,-200,6.1,817,819,89,1314,878,12.2,78.8,1.1178,302
2.1,1118,-200,6.4,830,765,130,1058,1313,5.7,59.9,0.5523,295
3.1,1444,180,13.1,1089,844,143,1748,1624,14.6,48.6,0.8060,214
1.5,1016,-200,7.5,880,783,72,1617,684,34.4,31.9,1.7005,64
2.5,1147,-200,12.4,1065,651,112,1562,1160,19.4,64.0,1.4282,292
1.2,1006,-200,6.7,845,738,-200,1430,978,25.8,45.4,1.4870,-200
1.7,1149,-200,8.4,917,616,106,1293,773,19.9,34.1,0.7820,126
0.7,874,-200,1.6,552,1162,90,857,723,3.2,56.0,0.4364,121
1.6,1013,-200,8.1,905,816,-200,1201,923,11.0,58.8,0.7705,-200
6.2,1757,1084,33.7,1636,494,129,2560,1806,16.2,52.5,0.9576,302
-200,1004,-200,7.3,868,772,-200,1632,763,35.7,31.4,1.8025,-200
1.4,1154,-200,8.3,912,872,76,1605,825,28.3,27.8,1.0539,78
0.9,1094,24,2.3,609,1579,60,1276,620,10.7,59.7,0.7648,45
0.3,785,14,0.5,448,1923,26,1003,263,13.5,37.9,0.5852,16
2,1110,168,8.2,909,916,115,1487,984,13.2,50.3,0.7577,125
1.5,1034,-200,5.1,769,816,167,952,1049,4.9,52.0,0.4548,261
1.7,1102,-200,6.4,829,773,120,1015,1274,7.3,52.8,0.5419,217
1.5,883,-200,6.2,821,886,111,967,844,16.2,26.2,0.4789,304
-200,1360,-200,19.7,1287,517,130,1755,1478,23.6,48.0,1.3757,523
1.2,965,-200,8.0,900,864,83,1631,968,22.9,43.6,1.1974,79
1.2,1082,-200,6.3,825,753,59,1526,930,21.3,69.1,1.7275,163
2.4,1195,-200,15.2,1156,621,99,1897,1346,27.8,39.9,1.4682,153
2.3,1218,193,9.0,938,918,94,1501,1088,16.8,36.9,0.7018,128
0.6,804,-200,2.3,604,1366,50,1357,420,13.2,64.6,0.9774,48
-200,825,-200,3.1,661,1074,-200,1207,710,14.0,67.4,1.0703,-200
3,1326,-200,16.9,1206,533,111,1785,1432,25.4,50.8,1.6275,317
2.2,1056,-200,14.3,1127,734,152,1694,928,36.5,18.1,1.0887,163
1.2,956,62,3.2,666,1235,71,1282,518,9.8,71.8,0.8702,62
-200,729,-200,1.2,520,1570,-200,1318,445,19.2,51.1,1.1240,-200
0.7,877,-200,4.5,736,1077,65,1347,463,29.6,24.1,0.9831,49
2.1,1062,-200,8.2,906,724,-200,1305,1004,11.6,80.1,1.0899,-200
0.6,797,54,2.3,606,1452,35,1076,368,22.2,18.9,0.4993,26
0.7,890,-200,5.6,791,950,61,1489,886,19.8,46.0,1.0524,62
1.3,1065,-200,5.5,789,936,81,1620,929,18.4,65.8,1.3802,79
1.3,1053,-200,3.5,680,890,108,1166,807,11.3,80.1,1.0741,166
-200.0,1039,-200,6.4,828,791,162,987,1115,5.0,47.5,0.4180,292
0.7,-200,-200,-200.0,-200,-200,61,-200,-200,-200,-200,-200,103
6.6,1571,-200,30.3,1559,440,106,2277,1516,21.7,66.6,1.7077,544
4.7,1440,-200,25.5,1443,635,162,2068,1594,25.8,27.0,0.8821,232
-200,1166,-200,13.7,1108,622,134,1854,913,35.5,28.9,1.6468,140
1.2,1197,38,4.7,750,1337,96,1393,949,11.2,59.2,0.7848,89
0.8,892,-200,4.2,724,971,71,1490,511,36.3,27.4,1.6264,55
1.9,996,-200,7.8,893,808,175,1237,895,9.5,70.0,0.8296,391
1.7,1135,-200,5.6,792,727,120,1170,1151,9.5,69.5,0.8261,226
1.4,989,-200,3.8,701,871,-200,1049,933,7.2,72.3,0.7392,-200
0.7,923,-200,4.1,715,915,112,1015,646,8.7,55.1,0.6228,170
0.7,831,-200,3.4,676,1041,49,1350,463,34.8,24.5,1.3373,37
1.9,1229,-200,9.0,941,680,68,1653,1040,24.8,59.6,1.8351,220
3,1289,425,15.3,1158,755,118,1791,1196,16.1,42.8,0.7783,184
3.1,1304,357,14.8,1142,772,119,1747,1405,14.8,44.1,0.7407,232
0.9,935,25,2.4,615,1373,59,1250,717,6.3,66.6,0.6410,54
3.1,1290,-200,18.5,1253,550,135,1807,1332,20.2,72.3,1.6893,371
0.9,917,-200,4.9,761,931,75,1497,893,25.8,41.0,1.3461,55
2,1011,-200,12.0,1051,702,-200,1659,1087,25.3,41.7,1.3243,111
1.8,1084,-200,8.7,929,751,100,1517,1081,22.7,53.6,1.4632,189
1.5,1134,151,10.0,979,794,73,1639,1140,14.6,56.8,0.9385,106
2.3,1233,-200,11.4,1030,619,176,1257,1291,9.4,44.9,0.5296,388
3,1307,-200,17.9,1236,649,137,1869,1356,32.2,34.2,1.6145,397
2.2,1217,-200,12.3,1060,660,101,1840,1227,24.0,51.9,1.5252,126
2.3,1024,-200,13.1,1087,824,118,1745,924,33.9,21.4,1.1135,140
1.8,1091,-200,11.7,1038,744,99,1786,1088,28.6,36.8,1.4160,103
3.3,1322,-200,17.3,1219,682,130,1591,1472,14.5,61.1,1.0007,574
0.9,-200,-200,-200.0,-200,-200,52,-200,-200,-200,-200,-200,48
2.4,1429,-200,19.3,1277,456,152,1721,1560,14.1,65.9,1.0531,498
-200,1113,-200,10.6,1001,663,-200,1783,1146,29.9,42.1,1.7474,-200
0.2,774,-200,1.0,500,1536,21,1169,352,15.8,45.2,0.8052,13
1.2,1024,-200,4.9,759,721,101,1224,944,13.0,71.9,1.0697,178
0.2,806,-200,2.3,605,1366,68,1132,725,21.4,35.7,0.8982,74
11.9,2008,-200,50.6,1980,325,220,2562,2342,12.4,74.7,1.0741,1389
2.3,1088,-200,11.6,1035,751,116,1713,1018,22.7,45.3,1.2299,176
3.7,1333,-200,20.5,1312,520,107,1853,1364,23.8,51.4,1.4956,383
9.1,-200,-200,-200.0,-200,-200,219,-200,-200,-200,-200,-200,1253
1.2,882,-200,5.3,776,932,72,1222,760,16.5,49.9,0.9289,281
0.4,809,-200,1.9,578,1170,29,1445,513,25.6,53.5,1.7291,22
1.1,894,66,4.0,710,1209,70,1200,611,22.3,22.4,0.5955,61
2.9,1371,164,11.5,1034,983,128,1730,1037,8.0,81.1,0.8736,207
1,867,-200,4.6,744,1067,52,1207,594,16.9,47.7,0.9142,130
3,1232,-200,16.1,1183,675,190,1920,1509,37.0,26.5,1.6352,278
2.3,1049,-200,14.5,1133,630,118,1662,1208,22.4,41.1,1.0979,216
1.2,989,-200,6.0,814,845,65,1657,680,28.6,53.7,2.0691,53
3.2,1052,-200,18.4,1252,739,153,1729,1107,36.0,13.3,0.7773,237
5.9,1461,-200,29.1,1529,450,96,2111,1573,20.2,68.6,1.6034,668
0.8,852,-200,3.0,651,1246,59,1387,470,21.7,42.7,1.0949,57
-200,861,-200,4.1,716,973,-200,921,628,11.7,34.4,0.4712,-200
-200,1023,-200,6.8,847,830,102,1663,916,25.4,48.5,1.5507,120
1.3,1009,-200,4.8,751,828,154,939,1053,4.1,54.7,0.4536,223
-200,786,-200,2.2,600,1164,-200,1132,511,14.8,57.9,0.9662,-200
3.2,1498,445,15.7,1171,684,114,1942,1434,17.0,54.3,1.0434,206
5.6,1544,-200,29.1,1530,416,309,1706,2030,2.1,62.2,0.4491,975
0.2,731,-200,0.3,408,1727,30,561,225,-0.3,38.4,0.2347,32
-200,907,-200,7.1,863,782,-200,1669,919,23.1,52.1,1.4518,-200
1.1,1040,-200,4.5,736,740,132,1099,1050,10.4,58.4,0.7367,209
2.4,1152,-200,13.6,1102,770,134,1868,1113,33.5,27.2,1.3859,157
1.9,1187,-200,11.0,1014,578,133,1315,1131,24.2,26.5,0.7869,272
0.5,770,-200,1.4,533,2683,63,839,480,11.5,38.0,0.5159,100
1.1,1030,95,7.5,880,892,69,1539,996,13.9,60.7,0.9597,76
4.8,1425,-200,23.3,1386,691,203,1536,1978,15.0,41.4,0.7016,744
4,1342,-200,23.0,1377,567,181,2017,1515,37.1,21.3,1.3223,261
0.6,933,-200,1.9,574,937,63,1201,646,13.9,78.0,1.2346,95
1.2,939,-200,2.8,637,960,106,883,607,7.1,47.9,0.4867,129
1.8,1148,-200,11.6,1037,772,130,1720,835,39.9,20.1,1.4495,110
3.9,1495,483,21.2,1331,615,136,2069,1635,21.4,44.4,1.1176,246
1.1,925,-200,2.9,645,904,122,930,546,14.3,38.0,0.6162,167
1.3,984,70,3.9,707,1131,73,1359,494,12.4,64.1,0.9209,71
0.5,852,-200,2.8,639,1009,41,1204,723,16.5,71.0,1.3239,73
-200,1000,-200,6.6,839,958,-200,1467,1024,16.3,49.7,0.9160,-200
1.5,1220,-200,5.5,787,675,154,1310,1163,16.3,56.6,1.0422,204
0.5,784,-200,1.7,562,1460,52,1286,389,20.8,40.7,0.9882,42
1.5,1098,101,4.7,747,1094,91,1360,764,14.9,43.5,0.7302,80
-200,838,-200,3.7,693,995,60,1371,704,21.4,40.3,1.0157,62
1.1,893,66,3.9,703,1192,57,1283,515,14.1,44.9,0.7206,55
0.4,835,23,0.7,472,1756,49,1117,314,13.9,43.6,0.6871,33
2.9,1260,-200,17.5,1224,571,113,1731,1301,21.4,55.6,1.4015,412
5.2,1464,-200,30.0,1552,419,67,2366,1738,22.8,54.2,1.4886,417
2.6,1062,-200,8.1,903,717,190,1141,720,4.2,77.8,0.6491,270
4.6,1277,-200,21.4,1335,551,182,1636,1331,10.0,71.5,0.8768,586
0.7,951,-200,1.8,568,1021,90,888,578,6.4,50.7,0.4886,128
2.1,1078,-200,12.6,1069,782,126,1780,806,37.3,21.9,1.3761,109
1.0,1018,-200,4.7,746,800,83,1171,958,10.0,74.8,0.9161,183
0.5,863,-200,3.0,652,1055,54,1504,816,25.9,45.1,1.4889,42
0.7,817,-200,2.8,639,1260,48,1364,489,14.6,61.1,1.0075,51
2.1,1077,-200,12.2,1056,908,143,1406,935,33.6,19.6,1.0029,280
-200,1013,-200,3.6,687,872,-200,1135,726,8.6,83.5,0.9372,-200
1.6,917,-200,6.7,842,985,83,1563,674,23.9,39.9,1.1639,108
3.0,-200,-200,-200.0,-200,-200,172,-200,-200,-200,-200,-200,473
3.2,1396,-200,20.3,1306,587,189,1934,1886,33.4,26.8,1.3586,361
7.3,1587,-200,41.2,1795,425,148,2531,1820,19.6,60.7,1.3713,738
1.3,1029,81,3.8,702,1180,82,1287,639,14.8,41.0,0.6850,68
4,1462,-200,18.1,1242,637,83,1961,1552,20.7,46.4,1.1227,149
0.9,1086,-200,6.6,837,885,68,1553,906,15.8,59.0,1.0495,83
3.2,1221,-200,13.2,1090,641,135,1489,1424,18.5,52.9,1.1174,576
-200,1002,-200,5.0,762,814,-200,1385,954,21.4,60.6,1.5236,-200
3.4,1176,-200,16.4,1191,705,130,1836,1217,17.9,46.1,0.9388,220
-200,1122,-200,9.5,959,685,92,1798,914,28.8,48.9,1.9105,102
2.3,1354,-200,13.0,1084,502,158,1380,1651,16.7,45.2,0.8506,369
-200,867,-200,3.7,693,971,-200,1335,825,19.7,63.4,1.4383,-200
3.1,1101,-200,14.5,1134,683,168,1283,1281,13.6,34.0,0.5251,427
2.7,1381,-200,17.6,1227,595,162,1903,1845,29.8,33.1,1.3693,312
2.6,1187,-200,13.6,1105,611,68,1700,1183,19.9,72.6,1.6681,321
1.9,992,-200,9.1,943,847,103,1351,936,22.2,33.6,0.8886,325
3.4,1417,-200,20.2,1303,635,139,1964,1752,20.7,40.0,0.9639,244
0.2,815,-200,4.2,723,1378,46,1256,471,32.0,15.0,0.7028,41
1.9,1048,-200,8.6,925,721,137,1022,941,19.8,16.0,0.3632,284
1,836,-200,4.7,750,960,54,1390,484,35.1,25.2,1.4020,43
2.4,-200,226,-200.0,-200,-200,119,-200,-200,-200,-200,-200,190
3.3,1318,-200,21.5,1339,635,177,1925,1416,39.2,14.5,1.0106,228
3.5,1230,-200,19.0,1268,698,171,2049,1509,28.1,35.2,1.3120,309
-200,847,-200,1.0,502,1198,-200,1020,508,9.0,75.8,0.8721,-200
3.8,1546,-200,15.1,1151,769,116,1874,1122,18.5,43.8,0.9252,173
2.4,1331,-200,9.7,966,633,159,1266,1745,12.1,61.8,0.8723,266
2,974,-200,6.4,832,832,-200,1035,1024,6.6,58.1,0.5687,-200
3.3,1228,-200,15.7,1170,596,153,1375,1332,12.6,54.0,0.7840,567
-200,1098,-200,8.9,934,895,-200,1497,883,20.4,30.4,0.7193,-200
1.7,1079,-200,11.8,1042,697,116,1773,846,30.5,38.2,1.6376,87
2.2,1269,-200,10.7,1005,553,112,1463,1136,24.3,38.4,1.1503,260
0.9,1003,-200,2.5,618,1003,117,1159,754,10.4,82.9,1.0419,198
1.2,963,-200,5.2,774,839,64,1621,758,27.3,51.3,1.8350,62
1.7,1047,97,5.9,809,1064,108,1435,766,10.1,66.9,0.8248,118
-200,1202,-200,11.7,1040,815,-200,1506,886,32.0,27.3,1.2752,-200
1.9,971,-200,11.0,1014,788,111,1585,1115,24.3,31.1,0.9316,155
6.8,-200,-200,-200.0,-200,-200,170,-200,-200,-200,-200,-200,649
-200,814,-200,3.3,673,1138,50,1488,647,20.1,57.3,1.3352,33
0.2,649,-200,0.2,397,2062,21,798,261,10.2,41.9,0.5209,25
1.7,-200,-200,-200.0,-200,-200,96,-200,-200,-200,-200,-200,242
-200,1032,-200,4.2,721,1052,-200,1546,663,14.2,75.6,1.2201,-200
2.5,1141,-200,9.0,940,651,231,1099,1285,2.1,59.9,0.4338,399
-200,1409,-200,20.9,1322,562,-200,2004,1601,26.5,50.2,1.7130,-200
2.1,-200,-200,-200.0,-200,-200,91,-200,-200,-200,-200,-200,115
4.4,1345,-200,20.4,1306,587,188,1806,1416,27.5,38.1,1.3756,489
1.1,919,-200,5.7,796,870,80,1538,560,28.1,41.1,1.5350,62
0.8,854,-200,1.8,572,1070,88,788,793,1.2,51.9,0.3515,95
2.7,1163,-200,7.6,881,748,-200,1001,1296,4.9,53.9,0.4693,-200
0.7,933,-200,5.5,786,1018,73,1306,858,22.3,43.8,1.1631,144
1.8,1139,-200,13.8,1109,1118,135,1436,1292,28.8,21.1,0.8193,159
1.6,1067,-200,9.6,962,860,91,1658,802,35.1,21.8,1.2093,95
2.8,1316,-200,9.9,974,883,123,1673,1272,17.4,49.1,0.9688,188
2.5,1143,-200,14.9,1146,701,142,1917,1292,29.3,34.8,1.3970,202
2.3,-200,-200,-200.0,-200,-200,176,-200,-200,-200,-200,-200,257
0.7,947,-200,2.1,594,1300,36,1390,580,14.5,63.0,1.0316,24
4.3,1303,-200,20.7,1317,631,151,1816,1196,33.2,25.4,1.2722,329
1.9,1134,-200,8.1,903,821,107,1299,1046,18.0,51.9,1.0622,238
2.2,1034,-200,8.9,935,870,98,1605,941,13.7,65.8,1.0254,122
1.3,923,-200,7.1,862,875,107,1363,626,34.6,18.2,0.9832,92
0.9,891,-200,3.2,666,931,77,1058,798,7.0,77.3,0.7759,161
0.4,703,-200,0.5,446,1523,-200,918,360,11.5,50.4,0.6815,-200
1.7,-200,-200,-200.0,-200,-200,131,-200,-200,-200,-200,-200,250
1.3,972,-200,6.2,820,811,66,1535,630,34.4,30.6,1.6402,60
4,1371,-200,20.3,1305,521,152,1845,1461,21.2,64.4,1.6015,599
1.6,1012,-200,10.6,999,785,164,1057,1329,10.2,33.4,0.4143,421
0.1,1034,-200,3.0,651,861,112,1060,601,12.9,49.9,0.7406,166
-200,1242,-200,15.3,1158,602,-200,1682,1252,22.8,53.0,1.4482,-200
2,-200,-200,-200.0,-200,-200,100,-200,-200,-200,-200,-200,289
1.4,925,-200,6.6,838,949,83,1324,728,25.4,34.8,1.1119,210
-200,1263,-200,19.5,1283,610,174,1863,1400,34.3,24.2,1.2857,193
0.9,975,-200,5.2,774,1001,69,1393,878,16.3,45.1,0.8286,73
2.1,1033,235,8.9,934,917,89,1490,844,15.0,41.7,0.7093,134
-200,773,-200,2.4,613,1065,-200,1321,597,21.2,53.3,1.3280,-200
2.9,1534,93,11.0,1013,889,129,1611,1535,13.9,53.6,0.8498,190
0.4,842,-200,3.1,656,1080,48,1427,620,20.4,52.6,1.2470,40
4.4,1562,-200,19.4,1280,479,156,1711,1709,15.4,73.3,1.2700,743
0.8,954,-200,4.4,731,865,43,1360,839,18.2,70.3,1.4498,88
1.4,1048,-200,6.6,839,845,65,1607,700,38.7,25.8,1.7426,80
1.1,844,-200,4.9,759,1005,-200,1409,848,19.5,42.3,0.9461,-200
1.7,1056,-200,7.9,894,891,93,1576,771,19.5,45.0,1.0114,131
2.7,1187,277,14.8,1142,840,110,1651,1011,25.7,23.8,0.7737,149
4.8,1335,-200,27.7,1496,562,125,2385,1598,21.9,49.9,1.2957,300
4.2,1521,-200,25.2,1434,404,161,1809,1784,11.7,54.3,0.7459,579
3.6,1272,-200,14.6,1136,730,139,1869,1077,12.7,74.2,1.0863,209
0.7,915,-200,4.3,725,962,-200,1485,845,20.2,73.8,1.7229,-200
4.3,1450,-200,20.9,1322,490,190,1497,1756,3.3,61.6,0.4829,877
3.9,1438,-200,19.9,1295,470,160,1620,1577,12.3,63.0,0.9015,567
3.1,1312,-200,14.7,1139,565,164,1568,1386,17.9,54.6,1.1100,550
0.4,866,-200,2.9,644,1162,41,1218,629,24.5,38.5,1.1688,49
-200,984,-200,8.3,910,795,-200,1348,875,15.3,58.7,1.0154,-200
2.2,-200,-200,-200.0,-200,-200,157,-200,-200,-200,-200,-200,228
6.2,1704,-200,29.1,1531,507,213,1904,2098,15.7,58.9,1.0432,1071
0.3,882,-200,2.2,595,1097,-200,1463,406,25.5,62.8,2.0236,-200
2.2,1216,-200,10.9,1013,576,161,1277,967,27.8,20.0,0.7378,322
1.4,1072,-200,6.1,819,751,175,1161,1003,5.3,80.2,0.7179,303
0.8,975,-200,3.3,668,874,95,1020,951,4.2,79.1,0.6611,169
-200,1496,-200,24.8,1425,520,-200,1946,1605,18.0,57.0,1.1665,-200
4.3,837,-200,6.5,835,896,146,960,1078,14.2,27.7,0.4451,390
-200,1526,-200,27.7,1495,471,140,2405,1904,25.8,42.2,1.3774,286
0.7,864,-200,3.3,673,947,61,1412,636,22.8,58.5,1.5985,83
0.9,840,-200,1.8,566,1176,76,717,368,7.6,27.9,0.2927,101
5.2,1795,-200,23.2,1382,410,262,1609,2355,11.1,56.9,0.7506,894
2.3,1061,-200,9.6,962,721,141,1167,942,9.0,50.4,0.5809,257
0.8,967,-200,4.7,749,996,57,1517,881,14.0,68.3,1.0884,84
2.7,1385,-200,11.9,1045,496,159,1462,1572,17.0,56.6,1.0902,449
2.4,1050,-200,13.6,1105,729,104,1807,1122,23.8,39.6,1.1558,144
-200,736,-200,1.3,528,1451,32,1254,477,18.7,45.4,0.9694,19
-200,985,-200,5.3,780,1017,-200,1444,791,10.1,77.5,0.9579,-200
1.6,951,-200,7.5,880,920,84,1539,637,35.9,18.8,1.0912,89
4.7,1472,-200,16.6,1198,555,191,1344,1735,9.0,51.8,0.5961,832
7.4,-200,-200,-200.0,-200,-200,208,-200,-200,-200,-200,-200,1037
1.1,884,-200,2.2,599,1065,-200,813,503,3.1,45.2,0.3504,-200
0.5,748,-200,2.2,595,1208,61,1089,677,12.8,59.8,0.8801,107
0.6,862,-200,1.4,540,1110,55,999,670,7.2,74.4,0.7581,73
1.8,1225,-200,8.1,904,644,110,1194,1460,7.5,71.7,0.7439,267
3.6,1416,-200,19.5,1283,510,113,1739,1442,20.8,58.7,1.4259,474
2.8,1230,-200,12.6,1070,761,98,1431,1197,11.7,68.9,0.9439,450
4.5,1533,-200,21.4,1334,466,218,1434,2118,5.8,54.1,0.5020,985
-200,1279,-200,14.0,1116,587,-200,1668,1268,24.7,48.2,1.4802,-200
0.8,1176,-200,8.8,930,679,113,1216,1455,8.0,76.2,0.8217,287
1.7,1126,-200,7.7,886,719,197,1208,936,4.4,79.1,0.6687,337
2,1119,-200,13.1,1088,741,149,1640,1124,40.4,14.5,1.0736,155
-200,1157,-200,7.7,885,916,-200,1590,784,17.5,54.6,1.0800,-200
2.3,1136,-200,8.2,906,729,120,1274,1140,12.6,63.2,0.9209,346
2.8,1261,-200,18.6,1258,629,170,1813,1315,43.4,14.8,1.2882,179
-200,1337,-200,21.6,1339,525,-200,1870,1622,20.6,58.5,1.4054,-200
-200,1338,-200,16.9,1207,576,150,1951,1697,28.1,37.3,1.3922,212
6.8,1592,-200,33.3,1627,401,166,1957,1902,10.2,80.4,1.0003,936
2.4,983,-200,13.3,1094,817,115,1659,854,35.4,15.3,0.8613,149
-200,1046,-200,7.3,872,769,-200,1479,968,16.4,77.1,1.4243,-200
-200.0,942,-200,3.2,665,923,91,912,956,4.4,56.4,0.4761,134
1.4,1072,-200,6.8,850,737,65,1604,702,29.8,43.4,1.7988,70
5,1584,-200,32.0,1597,392,125,2176,1845,21.6,62.0,1.5784,666
3.3,1201,-200,19.4,1279,683,100,2144,1338,19.5,57.7,1.2966,309
-200,1139,-200,6.8,847,929,-200,1604,701,16.2,62.4,1.1423,-200
1.2,957,-200,5.1,767,867,74,1534,577,26.6,50.4,1.7240,57
1.4,913,-200,5.4,785,1110,85,1273,692,19.6,26.5,0.5974,89
2.5,1199,-200,13.1,1087,658,100,1954,1252,27.3,51.0,1.8287,112
2.3,1321,-200,11.9,1046,562,224,1263,1610,6.0,62.8,0.5929,496
2.4,1105,-200,11.1,1016,789,98,1736,930,18.2,49.6,1.0268,142
5.6,1375,-200,18.3,1247,531,221,1650,1375,18.3,52.8,1.1016,583
2.1,1109,195,8.9,935,882,95,1518,1026,21.1,30.2,0.7450,147
4.7,1421,-200,25.6,1444,510,173,2056,1446,27.2,45.9,1.6302,402
1.1,1034,71,4.1,716,1085,55,1405,891,10.7,67.2,0.8630,50
0.7,881,-200,2.3,602,1034,58,1157,685,11.8,81.4,1.1238,108
1,847,-200,2.9,645,1245,68,1364,480,20.7,43.4,1.0470,71
2,1255,-200,9.6,963,781,122,1665,1024,18.9,52.2,1.1313,126
3.6,1405,-200,15.9,1177,660,108,1931,1474,19.5,56.2,1.2624,179
1.1,1002,-200,6.3,828,798,58,1307,857,14.0,76.6,1.2183,233
0.8,927,17,1.8,571,1685,71,1223,487,6.8,62.9,0.6234,56
0.6,938,-200,1.7,559,942,97,1026,850,9.0,65.4,0.7532,147
-200,1381,-200,26.0,1454,455,-200,2404,1607,28.3,47.6,1.7981,-200
4.5,1522,-200,22.5,1365,464,189,1526,2104,10.2,53.1,0.6608,841
0.5,903,-200,3.2,662,932,24,1590,760,26.4,61.6,2.0931,16
1.4,1091,-200,7.3,868,705,205,1021,1200,1.3,67.2,0.4598,402
-200,1516,-200,32.0,1596,429,-200,2183,1706,18.3,67.8,1.4091,-200
2.1,1392,-200,9.7,967,930,94,1649,941,19.1,43.8,0.9556,119
3,1259,-200,19.9,1295,600,156,1990,1280,38.7,20.3,1.3743,188
-200,1059,-200,6.5,836,742,-200,1675,1113,22.6,64.1,1.7358,-200
1.4,1175,-200,6.6,839,670,136,1087,1371,4.1,69.0,0.5735,214
-200,1354,-200,22.2,1358,519,-200,1942,1403,15.6,77.1,1.3527,-200
5.5,1179,-200,23.5,1390,567,198,1453,1459,6.5,38.1,0.3709,755
2.8,1222,-200,13.0,1084,727,116,1797,1108,17.7,56.3,1.1300,157
3.4,1278,-200,18.3,1248,574,99,1814,1243,23.2,52.0,1.4642,375
1.4,973,-200,5.7,797,845,154,845,769,12.9,20.6,0.3045,221
0.7,783,-200,1.9,580,1181,95,647,378,3.3,29.2,0.2288,174
1.2,954,-200,6.3,826,870,70,1531,691,35.8,25.7,1.4861,56
0.7,1050,-200,3.6,690,761,71,1223,867,14.2,68.3,1.0988,127
2.2,991,-200,10.0,977,872,110,1448,923,22.3,42.2,1.1209,272
2.9,1244,-200,17.3,1219,651,157,1949,1077,36.9,24.7,1.5134,177
3.2,1309,-200,16.2,1186,649,104,1973,1308,17.7,70.8,1.4171,192
-200,901,-200,3.0,652,1013,-200,1468,804,20.7,77.8,1.8764,-200
-200,922,-200,4.5,737,1050,-200,1414,882,13.1,62.6,0.9419,-200
-200,1108,-200,12.0,1051,640,-200,1616,1199,28.7,38.2,1.4794,-200
0.8,1021,-200,9.2,949,927,57,1764,977,19.5,68.0,1.5269,95
2.1,1110,-200,9.2,949,850,79,1733,842,15.9,70.7,1.2672,96
1.4,990,-200,8.0,898,748,75,1442,1006,17.8,71.2,1.4396,176
2.8,1203,-200,11.8,1043,617,202,1470,1217,17.6,52.2,1.0396,428
-200,954,-200,6.8,850,840,-200,1321,858,15.5,59.7,1.0413,-200
-200,1268,-200,16.0,1180,593,-200,1323,1632,14.1,39.2,0.6278,-200
2.8,1473,-200,14.3,1127,831,152,1752,1568,20.8,34.4,0.8365,224
-200,1111,-200,7.8,890,871,-200,1658,1047,14.5,67.3,1.1054,-200
1.7,950,-200,7.4,875,850,131,1179,828,10.7,50.4,0.6467,359
1.7,1048,88,5.5,787,1098,97,1373,835,9.6,61.1,0.7323,93
0.5,809,-200,3.5,681,1108,43,1463,609,18.2,57.6,1.1930,52
2.9,1283,-200,13.3,1093,581,129,1354,1356,11.0,67.1,0.8766,373
1.4,919,-200,5.6,795,2327,110,998,822,12.3,35.8,0.5086,315
-200,864,-200,2.5,617,1027,25,1561,622,26.7,61.0,2.1010,15
2.6,1177,-200,13.2,1090,612,86,1632,1209,26.3,43.6,1.4663,298
-200,812,-200,1.6,549,1213,43,1079,531,13.8,64.0,1.0042,55
1.4,1010,-200,5.8,801,826,180,944,986,5.5,42.6,0.3874,267
0.5,844,27,1.3,532,1499,36,1176,376,10.5,59.9,0.7624,25
-200,974,-200,4.5,740,873,-200,1595,703,26.1,59.0,1.9669,-200
1.0,952,-200,3.2,662,905,111,887,1024,5.7,49.4,0.4551,155
5.9,1741,-200,25.3,1438,416,219,1741,2159,12.8,60.1,0.8820,1130
4.3,-200,-200,-200.0,-200,-200,173,-200,-200,-200,-200,-200,873
5.4,1763,-200,32.9,1617,489,146,2503,1835,18.7,52.8,1.1279,253
0.5,817,-200,1.7,558,1232,11,1485,452,25.4,63.1,2.0184,7
2.5,1098,-200,13.6,1105,732,125,1768,1061,30.7,28.9,1.2501,139
0.6,811,-200,3.0,651,1097,46,1442,579,21.9,50.7,1.3138,35
1.8,1056,-200,11.3,1024,792,121,1555,1068,41.0,11.6,0.8872,159
1.6,1153,-200,4.4,734,712,122,1324,811,13.8,83.5,1.3154,272
0.8,741,-200,2.3,607,1312,73,865,433,11.3,32.3,0.4329,128
